,Population size,Generations,Killed per generation,Offspring number,Tournament size,Gene mutation probability,Enemies,Level,Iterations:,Experiment Name,Execution Time,Migration Rate,Migration Magnitude,Number of subpopulations
0,200,65,40,40,10,0.1,4,2,10,migration_rate_5_migration_magnitude_4,1.4968179921971427,5,4,5
