,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11
Trial_1,14.544942303202355,15.63762521341139,16.29383114713942,14.613881776122884,14.706066742250341,13.09542440038007,14.680123484169926,16.83622787702362,18.94413458608087,20.63509166536474,21.122112090834776
Trial_2,15.792851123432554,18.506364478435902,21.88703079434612,22.184476024737986,22.442824731180455,22.889057933423622,22.10714260905291,20.347883792931224,17.820625568766616,14.232259252012023,11.100366358353874
Trial_3,9.97960526447766,13.377521882875618,15.152854192610128,14.903244307351848,16.898456769051986,16.106477254494077,16.931520899041455,17.201542761186488,19.352359991827907,19.690801911334763,19.85436951825482
Trial_4,10.639167139309988,11.856379988235245,12.462256968480512,9.795769862945518,6.82391729972872,5.504862861259797,6.576913715698016,6.970817422614136,7.091661896656605,8.777982809823264,9.627154929679396
Trial_5,9.884270571184027,13.370926897119013,15.818631822231607,15.063781279788703,15.277596137870669,16.843528676068907,16.162911359686074,16.253670174945526,19.44891750808097,21.47825767655986,22.15084078591219
Trial_6,10.362494164883232,11.353070707122885,11.512441587360275,9.907461951388289,7.681430150559271,5.114216503921681,3.9954098262915303,3.697993095344146,4.2742048883615995,4.570398537032954,7.750467750017044
Trial_7,12.199190959682008,16.469422809537097,18.999586915248063,19.933100825324768,19.28026405697881,19.580431832797213,19.696354757702025,20.085721533060983,19.896439369386034,18.25335994100148,15.847793510487493
Trial_8,10.316148620280929,12.393973023526684,13.13461719100949,10.818321378803851,8.555860197627764,8.59851395723518,8.965384359287613,11.010172954744169,10.8553672558936,11.72413748725566,12.606357102452813
Trial_9,8.519747503909683,12.453005844023185,13.010983982097233,11.847384661930104,9.928970621557927,9.322602664482856,7.46937828904822,6.685886504598106,6.661915399247446,6.679823755651695,6.909957202448801
Trial_10,13.860646917319638,14.810577826418967,18.26157263399211,17.049376677178202,18.16523398557694,17.03895957248414,19.109249952044006,19.52358258025363,20.252782448095687,21.361090781922936,21.048127914568457
