,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66
Trial_1,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,87.4102062624876,88.94990276448613,88.94990276448613,88.94990276448613,88.94990276448613,88.94990276448613,88.94990276448613,88.94990276448613,89.4922447210179,90.37933632855173,90.37933632855173,90.37933632855173,90.37933632855173,90.55515222202916,91.14889853106325,91.14889853106325,91.14889853106325,91.15006880621145,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.27515222202915,91.32889853106326,91.32889853106326,91.32889853106326,91.32889853106326,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.51619660854706,91.53324522135146
Trial_2,30.56627799644576,65.8753166091058,65.8753166091058,65.8753166091058,65.8753166091058,65.8753166091058,65.8753166091058,84.32064962889991,86.69490903049439,88.76497518017193,88.76497518017193,88.76497518017193,88.76497518017193,88.88497518017193,88.88497518017193,88.88497518017193,88.88497518017193,88.88497518017193,88.88497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193,89.54497518017193
Trial_3,56.57837773219348,56.57837773219348,65.57028052196087,65.57028052196087,65.57028052196087,65.57028052196087,65.84302101441445,65.84302101441445,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,86.8522447210179,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,87.33324522135148,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.04094413794124,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652,88.10429422482652
Trial_4,65.53853182364628,65.53853182364628,65.53853182364628,65.53853182364628,65.53853182364628,76.12677961290973,76.12677961290973,85.09789140255022,85.09789140255022,85.09789140255022,85.09789140255022,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,87.74497518017193,88.9669196243445,88.9669196243445,88.9669196243445,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.14532996056656,89.52167353170871,89.52167353170871,89.52167353170871,89.52167353170871,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773,89.8334229667773
Trial_5,30.624721592315836,30.624721592315836,64.9438247158996,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,73.85717259883837,83.00851453609529,83.35503455173018,83.35503455173018,83.35503455173018,83.35503455173018,83.35503455173018,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.62365726416598,85.65493570604748,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.24473140071893,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.48248593745464,86.90248593745464,86.90248593745464,86.90248593745464,86.90248593745464,86.90248593745464,86.90248593745464
Trial_6,47.54323034442784,48.03899466037673,56.84939723155372,56.84939723155372,56.84939723155372,56.84939723155372,65.80968459414686,65.80968459414686,65.8220558859494,74.16052356177116,74.16052356177116,74.16052356177116,74.16052356177116,85.97490903049437,85.97490903049437,87.00009554562249,87.00009554562249,87.00009554562249,87.53110277768673,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66458607254408,89.66778929353283,89.66778929353283,89.66778929353283,89.66778929353283,89.66778929353283,89.66778929353283,89.66778929353283,89.66778929353283,90.21554293736239,90.21554293736239,90.21554293736239,90.21554293736239,90.21554293736239,90.21554293736239,90.21554293736239,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124,90.62094413794124
Trial_7,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,83.08878161558039,87.01586874329958,87.01586874329958,87.01586874329958,87.01586874329958,87.01586874329958,87.31111060585317,87.55428018061446,87.55428018061446,87.55428018061446,87.55428018061446,87.55428018061446,87.55428018061446,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,87.91111060585317,88.15269413745881,88.15269413745881,88.21269413745881,88.21269413745881,88.21269413745881,88.21269413745881,88.21269413745881,88.21269413745881,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318,88.51111060585318
Trial_8,30.557582289478205,30.56627799644576,47.12580150454671,47.12580150454671,55.9664935157123,83.11257452588933,85.91059106729139,85.91059106729139,86.75471690848931,86.75471690848931,86.75471690848931,86.75471690848931,86.75471690848931,86.75471690848931,86.9959127917705,86.9959127917705,86.9959127917705,86.9959127917705,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.23310919110122,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.35784404559641,87.81870395408987,87.81870395408987,87.81870395408987,87.81870395408987,87.81870395408987,87.81870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,87.87870395408987,88.05870395408988,88.05870395408988,88.05870395408988,88.05870395408988
Trial_9,84.78198379553469,84.78198379553469,84.78198379553469,88.6715067883514,88.6715067883514,88.6715067883514,88.6715067883514,90.26541341912353,90.26541341912353,90.26541341912353,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.19998363532589,91.2010759347245,91.2010759347245,91.2010759347245,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.20365726416597,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928,91.81828865951928
Trial_10,30.368788218178636,30.56627799644576,30.61550493721091,30.61550493721091,30.61550493721091,30.681880006155783,30.681880006155783,30.681880006155783,38.742332412117364,38.742332412117364,47.7158658389292,47.7158658389292,47.7158658389292,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.72523797875806,47.79342407327507,47.79342407327507,47.79342407327507,47.79342407327507,47.807637510525126,47.807637510525126,47.807637510525126,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,47.847267305295894,56.354909030494355,56.354909030494355,56.354909030494355,56.354909030494355,56.354909030494355,56.354909030494355,65.3042010829415,65.3042010829415,65.3042010829415,65.3042010829415,65.3042010829415,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,74.25476365051564,84.1387169655284,84.1387169655284,84.1387169655284,84.1387169655284,84.1387169655284,84.1387169655284,84.1387169655284,84.1387169655284
