,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,84.75686730400922,84.75686730400922,88.77024671835522,88.77024671835522,89.78248593745464,89.78248593745464,89.78248593745464,89.78248593745464,89.78248593745464,89.78248593745464,89.78248593745464,89.84143496520866,89.84143496520866,90.22912576535386,90.97619660854707,90.97619660854707,90.97619660854707,90.97619660854707,91.21619660854705,91.39619660854706,91.39619660854706
Trial_2,56.60307034478385,65.38661578162043,83.86713697064668,83.86713697064668,83.86713697064668,83.86713697064668,84.25006880621146,84.25006880621146,84.60306761075248,84.6724134731707,84.73241347317071,85.33124045250835,87.87328304939494,87.87328304939494,87.87328304939494,87.87328304939494,87.87328304939494,88.69515222202917,88.69515222202917,91.27476365051567,91.27476365051567
Trial_3,74.50927646549749,84.39857429920937,84.39857429920937,86.52216942854588,86.52216942854588,86.96429422482652,86.96429422482652,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082,88.07398600890082
Trial_4,56.260663372642824,74.23958530891657,83.29829930534797,84.09328304939494,88.33914532120983,88.33914532120983,88.33914532120983,88.33914532120983,88.63594081368869,88.63594081368869,91.23926933595484,91.23926933595484,91.23926933595484,91.50656208140224,91.50656208140224,91.69724208694862,91.69724208694862,91.69724208694862,91.69724208694862,91.69724208694862,91.98656208140223
Trial_5,38.90417543756777,38.90417543756777,56.906430229954864,56.906430229954864,56.906430229954864,56.936214791312395,65.90643022995486,65.90643022995486,65.90643022995486,65.90643022995486,65.90643022995486,65.90643022995486,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223,65.9086901179223
Trial_6,47.97413402617469,47.976552407038966,56.64562995920265,74.38259702202552,86.2164258020652,86.2164258020652,86.2164258020652,88.25889252774357,88.25889252774357,88.25889252774357,88.25889252774357,88.25889252774357,88.25889252774357,88.25889252774357,88.55020626248762,88.55020626248762,88.55020626248762,88.55020626248762,88.55020626248762,88.6780396339975,88.6780396339975
Trial_7,38.94791083107558,39.22544845445559,85.33428018061446,87.36952957785584,88.64184750540409,89.19965227089872,89.19965227089872,89.19965227089872,89.3773167177616,89.3773167177616,89.3773167177616,89.3773167177616,89.3773167177616,89.3773167177616,90.02653386742003,90.02653386742003,90.02653386742003,90.02653386742003,90.02653386742003,90.02653386742003,90.02653386742003
Trial_8,85.90128546567004,85.90128546567004,85.90128546567004,85.90128546567004,85.90128546567004,87.93102825700785,87.93102825700785,87.93102825700785,90.39215501769044,90.4982886595193,90.4982886595193,90.4982886595193,90.4982886595193,90.4982886595193,90.4982886595193,90.4982886595193,90.4982886595193,91.17215501769044,91.17215501769044,91.17215501769044,91.17215501769044
Trial_9,38.89075241723563,39.04935744741228,55.76078502622019,74.40149097138548,74.64042613132762,74.64042613132762,84.5587169655284,86.16038237170865,86.76167353170871,86.76167353170871,86.76167353170871,86.76167353170871,89.1549090304944,90.16012950078719,90.16012950078719,90.16012950078719,90.16012950078719,90.16012950078719,90.16012950078719,90.16012950078719,90.33876988127115
Trial_10,84.85829930534797,84.85829930534797,84.85829930534797,90.57268548596025,90.57268548596025,90.57268548596025,90.57268548596025,90.93357319130038,90.93357319130038,91.69649474239168,91.69649474239168,91.69649474239168,91.7149196543986,91.7149196543986,92.40772962385827,92.40772962385827,92.40772962385827,92.40772962385827,92.40772962385827,92.40772962385827,92.40772962385827
