,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11
Trial_1,0.4195774975976704,4.856442297587584,10.760438994883785,15.335462784111622,21.89061256564657,25.30096897945147,28.379868671109712,31.700690020381135,36.345103117657146,39.96446104514334,44.73300983670739
Trial_2,3.4512856253232456,10.362353967309014,18.823617754756764,28.067628297214757,37.69996732736291,45.364986211149905,54.09934562640825,60.18548071982096,65.02502334581256,72.21409394890524,76.63218174628852
Trial_3,0.5406502302700825,5.32160551724015,11.359321049216273,17.951047490933444,22.65065427919813,25.80545803906021,29.11408252560324,33.239738834942784,40.36579915492509,43.626712624412775,49.5562675062507
Trial_4,1.3134737384915853,6.641682767213555,13.072063819609728,18.310735270077327,21.95659488945915,23.512366959744924,25.047635573871645,25.687127076001666,26.04985831116495,28.515441280658596,30.355460421613707
Trial_5,0.04050944761852426,5.153989600983237,9.422334601789759,14.088715462192866,17.864034807665753,22.736572429641296,27.172522917437295,29.884352393785324,36.509300267443436,40.70461539572642,45.10778903617579
Trial_6,1.2844132946919384,5.85145776379868,10.438999331871178,14.439710640660465,18.2098068364904,20.80073897217689,22.285133620666347,23.196419321647326,23.83631323945008,24.55808005781811,25.478771105753378
Trial_7,0.9583559414535778,6.897510519609845,14.130361807537799,20.253475142896896,27.152268576736915,33.729132493642894,40.66877815816568,45.68225495419869,52.4693085211955,57.1989081159311,63.99647601922841
Trial_8,-0.3453877545788205,5.4163214429207525,11.638075076599707,17.480672335759195,21.342348811356093,25.175389553927612,26.521793143539618,29.250686033904266,29.943573836966074,33.002280020644584,35.80974848016313
Trial_9,-0.9792367542248279,4.260820383684677,8.789272761235782,12.882463027597078,16.87429468345658,19.85137067814616,22.623445300025598,24.25536830957023,25.325252419892585,25.60156944547279,26.218883955489492
Trial_10,0.5207881623266212,4.325360063745758,10.215787823978605,15.22141516439553,21.566847020931604,27.034465273878926,31.61054664897259,36.98705614423767,40.560110169829535,44.10503700087439,49.520231458122055
