,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66
Trial_1,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,84.75686730400922,85.15711936420811,86.5094768905476,86.5094768905476,86.57069565974173,86.75069565974172,88.62543794147894,88.62543794147894,88.62543794147894,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,88.68009554562249,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.58825467035531,89.7682546703553
Trial_2,30.58389959779558,64.90825788490484,74.73850831567896,84.31012053692774,84.31012053692774,84.31012053692774,84.31012053692774,86.28009554562249,86.28009554562249,86.28009554562249,86.28009554562249,86.4093038770212,86.4093038770212,87.00767255528912,87.00767255528912,87.00767255528912,87.00767255528912,87.00767255528912,87.00767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912,87.30767255528912
Trial_3,30.681880006155783,39.22855887686998,39.22855887686998,39.27641489804762,48.06775481255199,48.06775481255199,48.15067522005314,48.15067522005314,48.15067522005314,48.159358342626604,48.159358342626604,48.17399989261955,48.23480889721515,48.23480889721515,48.23480889721515,48.23480889721515,48.23480889721515,48.23480889721515,56.92926227199751,56.92926227199751,65.88410787451697,65.88410787451697,65.88410787451697,65.88410787451697,65.88410787451697,65.88410787451697,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.89968104797994,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777,65.90417543756777
Trial_4,46.79065974339709,56.14459120139007,84.67124045250834,85.87124045250835,85.87124045250835,85.87124045250835,85.87124045250835,86.91826279334344,86.91826279334344,86.91826279334344,89.08918523155745,89.08918523155745,89.08918523155745,89.08918523155745,89.08918523155745,89.08918523155745,89.08918523155745,89.27020626248762,89.38219530497635,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.53413905293166,89.76274196871557,89.79328304939494,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.85942485016035,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91102825700786,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045,89.91215501769045
Trial_5,39.22855887686998,39.22855887686998,39.37959913428285,48.19185751001956,48.19185751001956,48.19185751001956,48.19185751001956,55.97980929168808,84.16744650189742,84.16744650189742,84.16744650189742,84.84848788350386,84.84848788350386,88.26167353170871,88.26167353170871,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.23992405943827,89.77241347317073,89.77241347317073,89.77241347317073,89.77241347317073,89.77241347317073,89.77241347317073,89.77241347317073,89.77241347317073,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.83538827233211,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,89.95724208694864,90.31124045250836,90.31124045250836,90.31124045250836
Trial_6,65.43051857958571,65.43051857958571,74.36536664213831,85.67936086271507,87.12306761075247,87.12306761075247,87.49649474239169,87.49649474239169,88.7395853089166,88.7395853089166,88.7395853089166,89.32947689054761,89.32947689054761,89.32947689054761,89.32947689054761,89.32947689054761,89.62804643443418,89.62804643443418,89.62804643443418,89.62804643443418,89.62804643443418,89.62804643443418,89.62804643443418,89.62804643443418,90.3787169655284,90.3787169655284,90.3787169655284,90.3787169655284,90.3787169655284,90.3787169655284,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.74526910728146,90.92540834002708,91.15724208694863,91.15724208694863,91.15724208694863,91.15724208694863,91.6102062624876,91.6102062624876,91.6102062624876,91.6102062624876,91.6102062624876,91.6102062624876,91.6102062624876,91.6102062624876,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716,91.67237076549716
Trial_7,30.55326262833369,38.88631782016777,38.88631782016777,47.76363040979629,47.76363040979629,47.76363040979629,47.866601957003354,47.866601957003354,47.877507190485616,47.877507190485616,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,65.78739390424847,74.68464199847766,74.68464199847766,74.68464199847766,74.68464199847766,74.68464199847766,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.593282250751,83.68654104283266,83.99206293138505,83.99206293138505,83.99206293138505
Trial_8,56.85796259441264,56.85796259441264,56.85796259441264,84.42210206258817,86.25328304939494,86.53012053692775,86.53012053692775,86.53012053692775,86.53012053692775,86.53012053692775,86.53012053692775,86.53012053692775,86.53012053692775,88.58427655136872,88.58427655136872,88.58427655136872,88.58427655136872,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.17306671553816,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974,89.59202559102974
Trial_9,30.216174817670264,47.54166171665521,65.45034925776619,65.6249751801719,74.39876988127112,83.9482546703553,83.9482546703553,83.9482546703553,83.9482546703553,83.9482546703553,83.9482546703553,83.9482546703553,86.17202559102972,86.17202559102972,86.17202559102972,86.17202559102972,86.17202559102972,89.09727049306815,89.09727049306815,89.09727049306815,89.09727049306815,89.45496102321948,89.45496102321948,89.70074472933635,89.9961150914376,89.9961150914376,89.9961150914376,89.9961150914376,89.9961150914376,89.9961150914376,89.9961150914376,89.9961150914376,90.0561150914376,90.0561150914376,90.0561150914376,90.10806444416042,90.10806444416042,90.10806444416042,90.10806444416042,90.10806444416042,90.25829930534798,90.25829930534798,91.14117375093794,91.14117375093794,91.14117375093794,91.14117375093794,91.14117375093794,91.76877853727383,91.76877853727383,91.76877853727383,91.76877853727383,91.76877853727383,91.76877853727383,91.87006880621145,91.95102825700783,92.04994658820189,92.04994658820189,92.04994658820189,92.1109855493343,92.1109855493343,92.29098554933431,92.29098554933431,92.29098554933431,92.29098554933431,92.29098554933431,92.29098554933431
Trial_10,38.650861008620204,56.400129500787166,65.39334981380179,74.14670090681392,83.72271865836927,84.67124045250834,85.62787189866104,85.62787189866104,86.61179856794203,86.61179856794203,86.61179856794203,86.61179856794203,86.61179856794203,86.61179856794203,86.61179856794203,86.61179856794203,86.63720207720627,86.63720207720627,88.57306398150675,88.57306398150675,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,89.3349489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742,90.6549489362742
