,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66
Trial_1,0.6455134285447138,2.7535485612261197,5.138869002942813,8.58717973099759,11.943342524881244,14.680953228239423,16.531210130649992,17.558417233738393,18.63717177083959,19.615310044073993,20.2882025109353,20.96397234092387,21.811675063802603,22.22054220148472,22.503187123999513,22.947664671744448,29.589175117230408,31.060655938779213,32.17159586737845,33.49518761088075,34.240033599230586,35.032632279993834,35.25671581532401,36.20022194446852,36.29125181209048,36.51338123505248,36.85158238241125,36.98666169431133,36.988315456576764,37.24812357840168,37.46499909733364,44.6120097789752,45.75523283088951,46.67412571001075,47.69170708265533,48.96144969290186,50.11808045904129,50.73599581265389,51.480499666342055,51.767727308814464,52.32761122104648,53.263796444885045,53.8060502866765,54.11453345530734,54.40222625959788,54.72025843573586,62.834292602352576,63.71854552704477,64.71797389849881,65.58976129350317,66.48722282036245,67.83925306612622,68.47654074154293,68.93765600463178,69.38141728092799,69.52950766630727,69.95388006087396,70.14330763334453,70.36614449994559,70.70403965350685,70.90553998758867,77.38069310445701,78.52087224187157,79.51707551319285,80.21399960293093,80.4835544414529
Trial_2,-0.5391488075662331,1.3130543839157764,3.777644881696976,6.517567240359145,9.262713487664946,11.24793554830711,12.364426679327135,13.499284208979534,14.790775281956162,15.910333731533042,16.945115581002046,17.45779525264181,17.859204516967203,18.169681559311538,18.3114100010527,18.752254332451347,23.567488094998875,24.905628190321355,26.32527270729647,27.43644068678335,28.143011202743956,28.590944067547515,29.12368973466692,29.608808094485926,30.25874145804437,30.669607696541803,31.248914688325147,31.388333943926312,31.932472240602007,32.1064696542469,32.36975078646336,39.700399513896095,40.664786131522135,42.439429863154054,43.25819551751062,45.014147113530726,46.309060898877235,47.56800637601708,48.49184207987102,49.21640235856907,49.614228228338234,50.09118148230348,50.70320849579269,51.213805612791774,51.40687501340933,51.63893783708172,62.42796271515872,64.84739441071733,66.7074340845695,68.58678612914622,71.43288534123606,72.64322317372621,73.48698001302623,74.20493358001511,74.8016417107739,75.30735758000964,75.82015324293639,76.13891284040353,76.39415227868147,76.50976194039457,76.84698742700749,80.74838402427955,81.09009363306538,81.5561643941391,82.17196577050753,82.77233898379559
Trial_3,0.9788634706359841,3.545750901696307,6.747016817030795,9.931460549278741,13.275342092465367,16.11175379773223,17.693972996685748,18.82395232240993,19.869128427648022,21.496395336798123,22.39519439300685,22.94424259653428,24.150929953606934,25.725942992200494,26.75254992130868,27.634873090157463,36.663367851855874,39.43895075341175,42.201540359780026,44.02186022425891,46.25065661036209,48.15975088135656,49.869059800974426,51.9693939996861,53.934268668253424,55.901233450419696,57.41783212514629,58.57990365092451,59.63934034480391,60.31113707364206,61.27725050368696,70.65616519298311,71.8584665735097,73.60900585117757,74.91246060891352,76.52495029819288,77.37654522440673,77.96234198601087,78.83607922547563,79.44815544349777,79.70564326208451,79.90164852905652,80.08533353870538,80.1782392719302,80.23921538659752,80.52971335523902,82.73931775126421,83.04260281155945,83.30645477912772,83.88316125501532,84.11510079763235,84.29139049391553,84.4674268500067,84.59713876431415,84.63974498659722,84.65752233241852,84.68068735153771,84.70373992408535,84.73220585067371,84.75111339084049,84.79553530277306,86.62890819391218,87.00290636175423,87.3198314093956,87.43840167756194,87.54520103971852
Trial_4,-0.24936557237871726,1.823099286130072,5.108834267827261,8.473520956358467,11.31337536181885,14.397619984048397,16.498331461433395,18.031812705935,19.204385008380164,19.975087313016047,20.433697359906574,20.660074238470287,20.895901762872107,21.20926311860517,21.715789586588443,22.03453451625111,25.6338902785064,26.870299910558405,28.064523056356347,28.822897029099696,29.93486098347041,30.375693512470267,30.916296365374418,31.503552902695898,31.850348997083437,32.39614731504609,32.703078070334094,33.069525265611006,33.35087413146509,33.43947578957621,33.86718110016452,38.78920290729374,39.8125037139461,41.24500595963898,42.00091044818967,42.444652107431814,42.816632778944275,43.40584936679229,44.0950512655288,44.52795566816842,44.902714819365826,45.21125838823848,45.494352410993635,45.83511089713024,45.93890625886561,46.11742836435604,54.31826375118378,56.48343689341793,57.827797454746616,58.31723245746052,59.24101471601212,59.900872795251196,60.31943349406531,60.715661426763724,61.5311540089279,62.44345848280516,63.01115443845005,63.38752134370354,63.6639395284586,64.17852800810745,65.20726383115547,73.02285297855134,74.85891142935367,75.75686964679109,76.74303702896049,78.12977784853925
Trial_5,-1.2229668300935725,1.2098670122911925,3.7234752041682215,6.302633709322617,9.293154033867992,11.691766429318902,13.388587990782236,15.082423865793293,16.559614343106883,17.935651609700358,19.174376704711257,20.780908236144377,21.65163033579316,22.46263990045212,23.1398139896627,23.768280320311877,28.37019398948145,29.795243971376767,31.194116356044333,32.50699176572125,33.093990313000965,33.44140944667107,33.953753908008636,34.10405618530474,34.172252451896775,34.592793542564266,34.637357544689536,34.90411458029046,35.14713875282224,35.61245020728666,35.66428539566492,46.57689632193868,48.57607554519371,50.46475530708678,51.79820223297316,52.94983531432636,54.198974268680914,55.76753200919069,57.309877893116315,58.19677840351662,59.117603705302024,59.57535643551324,59.808627898405305,60.243723158740956,60.580419175707775,60.88666093026163,71.1474344873431,74.82629568123104,76.53214037482357,77.77631531332365,78.99323861660577,80.09327209634885,80.61678540664963,81.10722750372429,81.58129447467154,81.94134169987542,81.99772883633112,82.04316247111306,82.07995418185395,82.10325780361298,82.14241962106728,85.44575203975891,85.8547695825975,86.0494677906332,87.21982034431001,87.94017034872557
Trial_6,-1.6850234847188292,0.28181953559483053,2.2485502302041165,4.517986650877219,7.365484700988149,9.520615784272918,11.591602196543844,13.566788324810327,14.785120695195292,15.410369734107533,16.040391493249302,16.5211356080729,16.879935362192015,17.143466024753803,17.592714486791838,18.070932001482515,23.414011249862803,24.64724981958039,26.152140670614617,27.25565678216506,27.96689478222478,28.328003911403975,28.422709436571104,28.556353922059543,28.784118138750717,29.050103005535046,29.441511223036777,29.754116862993115,29.885068037766437,30.104560592223184,30.453071473663925,36.77403599569518,37.38163335550865,38.33661717115708,39.12678668745407,39.692538526850306,40.477453129580475,41.051783897904734,41.44881993136298,41.71727704783862,42.07678200738366,42.47655787440467,42.749575288970185,42.929118027816145,43.28787164067249,43.47061526003021,48.95826851812677,49.35586939304961,50.35401386105979,51.49054581913581,52.43968521161234,53.18742725495512,53.41508906963484,53.69203430265789,54.002258854736425,54.475993784346365,54.69897400318131,54.830928633676784,55.54126459447818,55.684399675092806,56.03714566203605,60.818711435896404,60.9579768310705,61.99571269750258,62.78764135068831,63.498045258664206
Trial_7,-0.5771124832717719,2.2070327429069745,4.466513033969061,7.346120717448816,10.419134142884959,14.265334321239118,16.954462504869895,18.87927773738695,19.842098097880758,20.438666870342775,21.88954519174539,23.313758359199916,24.62702691860698,25.73828506070683,26.341249101169577,27.375075772743745,38.80020154019002,41.28704489079538,43.84315970320898,46.8638909076526,49.21128401443292,50.65326295237804,51.55477085437818,52.495929630336775,52.78717648107739,53.530532313811726,54.07584913218355,55.031842551134474,55.807649337963824,56.33456565328488,56.44393280713676,67.0180391164289,70.12569957127185,72.257257473969,74.84057630970537,75.97323201509327,76.6440438323714,76.96542286988699,77.44410163398062,77.96993931894232,78.18945977622212,78.62208570912891,78.6511009047817,78.66885431973581,78.67693201226602,78.68071677823141,81.947079163651,82.95386419362356,83.33679812905402,84.13207342700676,84.76197134308866,85.0705795159559,85.23195849497006,85.42990832363718,85.43887741790442,85.44277190356581,85.44508411200474,85.4540435266885,85.46560536422376,85.47641548996329,85.47830775861888,86.98014661241832,87.72615425937856,88.41130304475433,88.63463812307276,88.70137962168356
Trial_8,-0.04958226341392433,2.315527942408047,4.964911816553764,8.314038830302177,11.026524108062109,12.969180401126305,14.251638947673973,16.32947734867493,17.443084290320165,18.62827402695331,19.514960319142904,20.218847743535257,20.93568380263842,21.24222172552597,21.60620013280742,22.370233475967147,28.509570001803255,30.114769718506057,32.13856876681133,33.52641335658023,34.303876977864554,35.62509891006608,36.035548537986344,36.51928353654728,36.978677382321386,37.79932319411535,37.97684607304538,38.283162242985576,38.65393280576134,39.06087601309737,39.708175964471906,48.399630346976956,50.05577412430987,51.51840476894533,52.64157075464871,53.79463036403133,54.51459371469199,55.64304500157873,57.18808366117227,57.72840660079386,58.42895276907939,58.980306313170175,59.48098094679055,59.9056821476947,59.90790393760741,59.952438944602385,67.83845884455714,68.45509899056968,69.2085834718614,69.89680814853902,70.23748536725584,70.79043924429509,71.21148159189164,71.85731186269851,71.95231891751658,72.09847354747235,72.42625954341054,72.92977682400688,73.16101262711845,73.75960703639691,74.09436847182141,80.41231523563775,80.9328888618607,81.31161156193636,82.01425545766404,82.24797484980888
Trial_9,-0.834813504324777,1.487486913596376,3.7012786501461665,6.442679584468733,9.277059363997877,12.158400379833218,13.767900117261954,15.085251572432913,16.9169445633127,18.677482969373454,20.54311220612216,21.99878210223263,23.431847813728137,24.71832886648497,25.822124607212317,26.355516131277433,33.93934804143054,35.75995911940227,37.89545190753121,39.986852604333556,41.317938636984984,41.81007507597742,42.60121592382182,43.41161422745776,43.603752980189135,44.07830460547426,44.54525928617908,44.694541980183374,45.2054827098512,45.78495197476308,46.28550315191166,53.75606271951654,55.766564670372226,57.337815799615434,58.54987629493096,59.53654630320495,60.353222843217985,61.232171084129924,61.38852546313092,62.05069356774232,62.55322875967482,62.87935856749307,62.93284673695354,63.07200909059974,63.343196394172,63.756676290517134,71.60621600011807,73.49830649792068,74.31924688931976,75.30174229432151,76.05249539775781,76.56117822695421,76.98168784283573,77.31450144420711,77.542306644551,77.89877780936908,78.2358046243772,78.47220652430907,78.68087626047333,78.97759457642145,78.98993846779123,82.71425759851871,83.51462770181938,84.26912087941108,85.27116751939644,85.27878503025444
Trial_10,-0.05354327014828925,1.5444662960083746,4.7732068713031754,7.722103788117463,10.529511065996953,13.638323917964792,16.3341627292846,18.45496156764261,19.507700226345833,20.44490329459202,21.466269374368668,22.7532313866392,23.70860901668047,24.48059543365178,25.201365197503055,25.69525391419619,31.647199092788597,33.176208725593725,34.96804139569018,36.67758648625512,37.84870129618242,38.64379212092397,39.275072003778604,39.77347318874535,40.655576666879554,41.060784846620805,41.55684915055726,41.604745299108835,42.16042649149856,42.4772204897442,42.691401101575394,51.348460230969195,52.369072737248246,53.58980436327206,54.467464664479486,54.82669168300011,55.11783277450659,55.2637458396683,55.546122416652686,55.770197443145136,55.949175978848714,56.12572421240357,56.129114649242965,57.09853604679845,57.676301426238894,57.845356912449496,66.8017873736064,67.25208391248992,67.42509868033444,67.55468447193813,67.62559081557805,68.35016597015574,68.77984732238083,69.11021112092055,69.21468376835556,69.34870741827744,69.49959019312477,69.83407298449141,69.97544230115847,70.15049579157812,70.3712053062598,79.85857412177887,80.65862959052211,80.82534158409864,80.99915751843486,81.48179977733338
