,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,0.6455134285447138,6.02413479275583,12.99573989931458,20.24253332563025,30.05364737926833,37.327648769969976,44.92689632097284,51.1164833544784,55.14170290600431,60.35858130203778,66.18938312560347,70.6492189489535,73.71385019812209,75.82284331676047,77.6326335937256,79.70486319255001,80.62640254658393,81.71363066156547,83.41833430709416,84.0365178894154,84.70483594493061
Trial_2,-0.10104892769570446,4.836742938505837,11.112222730904296,17.584038268468102,24.153620084356167,31.99850083092318,42.16344792278927,50.91538036297321,59.64172172518554,66.07811486952818,70.67975555085759,75.51749275576891,79.94740526098343,83.61846642762325,85.58740399139405,86.71971954652662,87.56371082049249,87.9217663221705,88.30997007402154,88.49776043430258,88.68333350173026
Trial_3,0.4494077229953004,5.891014992323363,11.499047349441,16.9926288317387,20.885119454838915,23.42448737818014,24.692008122654716,25.201391819602712,25.91829377052266,26.498108300347482,26.764730486739083,27.207394657903123,27.649082438527568,28.178243109473144,28.619612184587275,29.105074875004735,29.591165117736512,29.900013871629653,30.20979567671704,30.475651824403293,30.566512801047793
Trial_4,-1.2078138685290027,3.6232735264235565,10.11683873648589,18.425032127296937,27.882882952031373,34.3234726481091,38.57203336902048,42.30317036177681,44.07310544281528,44.84608592502298,45.50727705080264,45.995477427304124,46.70246182866315,47.27330635814516,47.53648951441944,47.80056964572999,48.413274203492165,48.663979900404065,49.118532009508,49.5119295082648,49.74674012828454
Trial_5,0.28384712427862474,9.281752570217316,17.74598248473206,30.59330411349525,39.84813338908785,50.2355352311092,61.49076891326506,72.28519723354573,80.77473281688765,84.64220502595332,85.49521390682607,85.7718309337924,85.90113547308647,86.06010122764849,86.24934778669676,86.43684832341064,86.58239022553495,86.71568495368014,86.82350000447171,86.92727296557776,87.02421405767969
Trial_6,0.1103966393376033,6.228089391047938,14.60418181705133,27.154000004179434,38.79038715110948,50.353520820808754,58.51585160531053,67.30939594954766,74.35782992989012,78.45491417791484,80.32518720071161,81.80340234304275,83.43505575760513,84.14345844583131,84.96816862046067,85.26489608891573,85.4285466650029,85.58706171703608,85.78267195380282,85.94848644584549,86.18885519028221
Trial_7,-0.031405810227465664,6.532371368078864,16.590711313145935,30.81488773044228,44.89876283644107,56.63406278402441,65.84961189365931,74.29435287523208,80.07787341080528,84.19994811742039,85.89387008480676,86.88272119200998,87.2810997780783,87.61300184096366,87.84984617409125,88.02915763395681,88.18888996817486,88.32966383273335,88.51709821659797,88.59097027881208,88.70119126063081
Trial_8,-1.1091126365838335,4.433117664883195,10.884527554145711,19.918317340036133,28.067581267622355,37.24464418488166,44.436706732657555,50.31412800186714,55.325175024497256,60.48933755253869,63.23687614505996,67.35135501698689,71.05783238460715,74.60599310632196,77.65760518914144,80.22857070502045,82.78157669781746,84.72887428745679,85.88856445922272,86.69077135595873,87.07373441143748
Trial_9,0.33397545686022434,5.568799323475061,10.788362904962597,16.593246530260895,21.988924378262585,27.178626402315505,29.64694274199309,31.56453849737799,32.768802229050294,34.058608212856036,35.91992516503101,38.46650014683156,39.95042137900667,41.11666893766592,42.634121653128425,43.79065452821243,44.63024367547444,45.60043613792887,46.43536270555956,47.137415928871775,48.62863768464822
Trial_10,0.04688331474841732,6.210392357044939,15.367112192249424,27.68673098979806,41.76174845329433,53.02257371034628,62.222648968090326,70.94891706984309,76.7761552106354,80.15121358464086,82.82919180353974,85.00885323368767,85.8592062283368,86.10337502515463,86.32014182519393,86.5166575037727,86.65124794285684,86.76129334538375,86.8701809306569,86.99897403618657,87.09323529509811
