,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,47.391999374703914,84.99876988127114,86.29124045250835,86.29124045250835,87.1320650563001,87.1320650563001,87.1320650563001,87.29496102321949,87.65496102321949,87.65496102321949,87.65496102321949,87.73410892511659,87.73410892511659,87.73410892511659,87.73410892511659,87.73410892511659,87.73410892511659,87.73410892511659,87.73410892511659,87.85619660854707,87.85619660854707
Trial_2,74.06950523404838,74.06950523404838,74.06950523404838,74.06950523404838,83.24645698047989,83.24645698047989,83.24645698047989,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809,83.90924921203809
Trial_3,38.046315789129466,88.41559097964962,88.41559097964962,88.41559097964962,88.41559097964962,88.41559097964962,88.41559097964962,88.41559097964962,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,90.67427744658303,91.29328304939493,91.29328304939493,91.29328304939493
Trial_4,87.68417677836518,89.10994658820191,89.10994658820191,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472,91.19453996374472
Trial_5,39.12506926914797,83.48070809520246,84.52704379932295,89.44920049621743,89.44920049621743,89.44920049621743,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.20339389891517,91.40224835026362
Trial_6,30.5028317747068,30.557582289478205,30.557582289478205,30.56627799644576,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389,39.4316554962389
Trial_7,47.555868743299555,48.03642065638155,74.68826519084709,74.68826519084709,74.76363040979629,84.50064962889992,84.50064962889992,84.50064962889992,84.50064962889992,84.50064962889992,85.70064962889992,85.98009554562249,86.20737060368046,86.20737060368046,88.24128546567005,88.24128546567005,91.05412012473597,91.05412012473597,91.05412012473597,91.05412012473597,91.05412012473597
Trial_8,56.03870395408983,56.03870395408983,83.84226451575012,83.84226451575012,83.84226451575012,85.37230630065262,85.37230630065262,85.37230630065262,86.99310919110123,86.99310919110123,86.99310919110123,87.11471690848931,87.11471690848931,88.77870395408988,88.77870395408988,88.77870395408988,88.77870395408988,89.61870395408985,89.61870395408985,89.61870395408985,89.61870395408985
Trial_9,30.58835394814496,39.29288973525112,48.033853260876306,56.91778108962355,56.91778108962355,56.91778108962355,56.91778108962355,56.91778108962355,56.91778108962355,56.924653968911315,56.924653968911315,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596,56.926955465899596
Trial_10,47.34198895412925,65.25948064039378,83.41476365051567,83.41933632855174,84.19241347317072,85.20213864227898,85.20213864227898,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992,86.28074878798992
