,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66,Generation_67,Generation_68,Generation_69,Generation_70,Generation_71,Generation_72,Generation_73,Generation_74,Generation_75,Generation_76,Generation_77,Generation_78,Generation_79,Generation_80,Generation_81,Generation_82,Generation_83,Generation_84,Generation_85,Generation_86,Generation_87,Generation_88,Generation_89,Generation_90,Generation_91,Generation_92,Generation_93,Generation_94,Generation_95,Generation_96,Generation_97,Generation_98,Generation_99,Generation_100,Generation_101
Trial_1,13.609332133001875,19.068041800921716,24.228468658421413,25.949702091882262,23.172686235813007,17.7978851304305,9.51729765034843,0.24286072603705466,0.1524872999534869,0.03535073620904268,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
Trial_2,10.044984161279086,12.53893510000008,16.57377067954667,21.36421637340596,23.920412559487225,22.899943013936163,19.162602828344628,14.284299575229898,7.760081400740121,5.338897859420235,5.970865140311781,6.9220899959455915,7.089286872254516,7.684155159398488,8.054232482039573,8.380633828557501,8.5618772547481,8.342818619684325,8.272453618870252,8.201224196616781,8.042956192182347,7.345353890814437,7.2531207141324145,7.314889826886007,7.3081777811483715,7.763235600503133,7.905723821898206,7.876809219574622,7.844180266659753,7.972021035429735,8.176450819129553,8.338312209704833,8.376834200746028,8.342707380879888,8.519705295592866,8.539831186749616,8.524787641228821,8.574166984982911,8.438367090331425,8.47701037465059,8.327672165273789,8.229863951218428,8.119554679921226,8.078576241067822,8.008860532329996,7.930327472907125,7.912559437637999,7.856684171218714,7.723972437230446,7.421735588812997,6.999948583281067,7.090113264000744,7.150982908418646,7.220959068108692,7.292884272612871,7.347504420031366,7.407509903459935,7.407132049833133,7.466376179043465,7.69588151225949,7.700401853694446,7.7681857897425,7.803439410213801,7.837689560754381,7.834444884166248,7.852109313777875,7.874354674980452,7.874262883478737,7.869366038468333,7.8639609297222535,7.900583922730817,7.891911131925066,7.901507253809244,7.9085882263015375,7.9085882263015375,7.927337603317097,7.913589451140437,7.90780088373918,7.849630868486367,7.855710133058032,7.840067436090393,7.819391565559532,7.81894059178416,7.819034915703284,7.79430772795331,7.673370917224523,7.673370917224523,7.658553130176228,7.592544891905441,7.456501650510563,7.456501650510563,7.421416316937754,7.406700486254288,7.391102115814986,7.374274104834381,7.335894972119323,7.31690817656695,7.276773829812477,7.2357356456906885,7.171152749539241,7.126392089402122
Trial_3,10.436146562976118,14.39885144080792,18.493933862979247,23.668552509188082,25.49092176706765,24.118401542828003,19.794741075330457,12.523699550287319,5.9232610095972476,6.655596633168936,6.928407501733999,6.64000526245803,5.2674494762624,4.403240299535283,4.195603964811842,3.8051823204024355,3.0330453364246837,1.2248280931295839,0.05109925303634457,0.050785746124263974,0.047786192740596395,0.04058711955695492,0.030732241666348154,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
Trial_4,11.666224845489715,16.137975707951203,21.016885840015167,23.59299758837798,21.537758766367165,17.83766264068617,15.274953990289633,10.92241471231484,4.095100460539418,1.6543701842807585,2.0498558080241733,2.1246709415599843,3.409143375663755,3.6510280566622866,3.778474473313175,3.8197389531751074,4.774445599531453,4.882922967509318,5.2768659397144475,5.645865460315304,5.946824289450532,6.428026938953753,6.876103504340346,7.815207826639653,7.871242613111732,8.035399731809711,8.035360179946082,8.324069820461006,8.318884284008695,8.634972906675562,8.622598183582856,8.876114049098845,9.091636854426062,9.107613188813595,9.111192428016556,9.099731982290502,9.318904010964788,9.33230137751463,9.534052424222251,9.500999217084557,9.668382672194562,9.751058472953487,9.722818524717049,9.612691495251145,9.592099434135664,9.554558308948371,9.361588386476631,9.315370467949428,9.48036099790178,9.287095380103443,9.162046513975776,9.061603004614863,8.941579609676763,8.58421776592156,8.478718397769365,8.289578126563821,8.17964872849742,8.141333235705238,8.072385567603103,8.231284507933074,8.417045978100722,8.597830279444908,8.614358490384465,8.651165246847368,8.646883653441359,8.646883653441359,8.606077901202974,8.46249765569094,8.459886962627708,8.34451005013214,8.223869806947913,8.366975509564247,8.411898961950934,8.3437205232854,8.27412029200024,8.205670441550904,8.190523112390816,8.110243496387572,7.968750632523911,7.766946433753682,7.76650670133583,7.889590218323056,7.889363493888774,7.889363493888774,7.889354995509263,7.8893464970908695,7.889337998633597,7.948492081599192,8.006077831175862,8.116574590808815,8.320611000351107,8.366289532748818,8.412596954156617,8.412377412665657,8.5006094615641,8.543050886733925,8.54282311221472,8.623803737102474,8.623326203509999,8.73611767903093,8.771375926244938
Trial_5,10.799927264995814,16.28202388603567,22.67956934479227,25.53614498299476,25.684366630461586,22.675105673435823,16.70290321518921,10.497678996758927,4.141486484230585,4.730623766072539,5.092759750300295,5.206662503496954,5.187917247103065,5.667412496455617,5.6205436605563035,5.931651513776273,6.018799164272104,5.965787113472396,6.033894178510396,6.278446676003307,5.951643717510626,6.076530321284103,6.922676014013346,7.406881683238098,7.521998279744181,7.791418702971141,7.91251186593155,7.8570467410073075,7.997708935045225,7.926828491593445,8.184386977638962,8.226247697591454,8.233939408798852,8.271027098912894,8.300782415268639,8.119132658567246,8.007603403221479,7.921703013895553,7.797108616093184,7.734726252919228,7.551775013113339,7.296935176033994,7.295876137202291,7.16544620192925,7.275287013716825,7.389122961821492,7.491824572485198,7.5112762821637915,7.503392016201426,7.633416573271037,7.6533474049217025,7.63922531647687,7.636180486100971,7.635684882199476,7.634760818153996,7.689369813882194,7.688940009555886,7.7361098026008515,7.850330062418036,7.922632567928304,7.9985342488758775,8.010972980179233,8.043152891029367,8.074811974469172,8.133338315200593,8.133338315200593,8.169279146547627,8.201569624026158,8.190341035217521,8.234275030832896,8.246681009079571,8.290293812837204,8.270213752252946,8.258405180687832,8.197571261818679,8.153427214478185,8.144089394888464,8.144089394888464,8.111830514176043,8.057741752839345,7.985830703087489,7.96895811757865,7.96895811757865,7.96895811757865,7.885672421872984,7.826208758338293,7.657355863118485,7.57097290360639,7.407566927215512,7.284222267233555,7.161632814289129,6.920760348241011,6.920760348241011,6.680079893645839,6.6230002745595495,6.564153236534298,6.3687120941560025,6.234168670836488,5.932872628591832,5.7659606022538865,5.67593787966986
Trial_6,10.649517263383048,16.869259425514787,22.418699376373983,25.611999292556952,25.240808234995864,20.45298090043833,14.11545397530125,6.774481793768275,2.223850158281827,2.4211659734023443,2.594402234524424,3.52556978845178,3.7033830120765847,4.195798056182118,5.27678539328662,5.801160256535796,5.862984393418756,6.0960959808013975,6.2906140220993425,6.164694161081937,6.013935859584818,6.083387382831499,5.819419247121479,5.917539487999878,5.805030802074924,5.5873661080009365,6.143476105110875,6.674641952788795,7.13057646413186,7.167587469139995,7.335151590277486,7.89797881378849,7.903278031494861,7.906659366254486,7.910726282658912,8.129361693239588,8.20604492849169,8.447366626550146,8.58190622624927,8.645434789520397,8.760923779461216,8.733135415392375,8.71887401733822,8.78302760053594,8.825098104324551,8.958814063598245,8.919319930443931,8.959265689091538,9.461805736155185,9.514257790270065,9.594414429860162,9.638380138025617,9.700926706512263,9.715921911960804,9.72616619085004,9.823555352084902,9.607730879823343,9.674866190897177,9.540776653840268,9.436455505801261,9.317377017841078,9.276372432500338,9.193211719113158,9.099659884682724,9.009745462614976,8.864711194793,8.656092447378066,8.394439579129536,8.250224419694346,8.323077214046455,8.346581813124775,8.368962420014473,8.394547319779605,8.3979263252863,8.418375146048044,8.42009133369616,8.396547689777195,8.392322083942144,8.405085754082869,8.432840666872952,8.430788046729354,8.43744926911311,8.419492612803438,8.408166080262399,8.417671870912729,8.421695254233686,8.423773456162161,8.399508950792596,8.399508950792596,8.403265278249986,8.380678625809164,8.372960151856473,8.329872165902763,8.32318517121839,8.296912345250597,8.296754843927937,8.268829997062982,8.268829997062982,8.25735893999693,8.233723765790886,8.220387522597827
Trial_7,11.582630709517442,16.2552179479143,21.185131057169812,23.870279154362187,23.166534617131532,19.678347074288766,17.08052027993768,13.789876019467503,8.280079864048432,5.1511577162951605,5.3789052475859656,5.426112203792934,5.72464046140229,5.9369843690517285,6.503549500696995,6.516089437269593,6.75647188048002,7.10593448468944,7.070609518000435,7.310410613194626,7.579496826863269,7.589240276534391,7.657690479355209,7.5647033383345095,7.2637296737259165,6.988067546835388,6.520552947383682,6.573770594304509,6.563684759613028,6.561279342711165,6.559485571582685,6.54176979164542,6.538060402003099,6.52418071321998,6.499742262919088,6.633841611319639,6.784458478530968,6.980038097861461,6.958831088347499,7.102179854714553,7.208789063469896,7.179808336267123,7.223394077529127,7.309525418911641,7.255434961255747,7.217873511032557,7.217409639100042,7.198836591623812,7.173979807503791,7.340580884817161,7.357542928972782,7.330792905602388,7.525639582662371,7.485571507567956,7.588475634724795,7.583897315578627,7.536876095970318,7.571357290401925,7.495860389912612,7.410394569490808,7.369213079782155,7.392321958725718,7.314750209617132,7.345084099444577,7.173729360534405,7.074936501439305,6.9695956882213475,6.917747002816081,6.778097332961027,6.778584160618825,6.78969782692571,6.786340999440518,6.794019693010799,6.8602292824516224,6.986985364093933,6.985190958473489,7.100161684292302,7.096549042418951,7.089842455752958,7.1488331909647185,7.198620886541128,7.30140200264361,7.299801640178208,7.299801640178208,7.349509137690603,7.393874440921084,7.434872455842085,7.520502931055809,7.604005219596293,7.603433047695738,7.642645674772062,7.680986623521657,7.7885236525730415,7.885111872620001,7.944303062879147,7.9716692847628385,7.970384196567461,7.970384196567461,8.022557083444646,8.091067568927423,8.079766797289512
Trial_8,15.874956873989792,22.160439586120976,27.010342658280063,27.868631327337777,23.554183183762444,15.677175868323824,3.932904438664479,4.062205305685703,4.62464413254991,4.820737852103109,5.20856164790444,5.349419089877212,5.741761912381291,6.021511199221722,6.2234540423439535,6.328066861366888,6.517165573876716,6.665212588260097,6.694259866368401,6.811936502475539,6.9177037878429735,6.927597695986635,6.82939229892778,6.569425116770916,6.204986632148366,5.609226728580899,4.782045672277519,4.382529852632483,4.277397163250751,4.148799794313885,3.935989620000889,3.7770511322951106,3.4867894886940602,2.975343172655331,2.31274576293977,1.7984307572842086,0.008234110171184635,0.7090694374429226,1.0004343321532785,1.5755635408236373,1.7200877384825122,1.8519436069775819,1.851534396581363,1.9779760872319545,2.201042852207159,2.395273994602064,2.6523526777626985,2.811044596637863,2.885313306255942,2.9534495725950105,3.0851743468929897,3.2060658426616806,3.3247049227789427,3.4319627763749483,3.484166035242765,3.5336746695211185,3.5794619025801167,3.6269992349000093,3.6250037755933096,3.6701373519474916,3.7130667123295598,3.710121670687668,3.75554158837099,3.8789955986716103,3.9134316005271077,4.056528399689168,4.123416274112858,4.220833906779379,4.3360302854633685,4.334533833474308,4.334119385062809,4.3572521876247166,4.479052424018819,4.476346591735246,4.601780375920974,4.618455249117521,4.6142034046207066,4.633072455831224,4.649671496862018,4.664172697373305,4.723753033321178,4.73646328887278,4.760253500065014,4.823594239502589,4.829999465924332,4.843129922007358,4.856249508410784,4.866759079251328,4.875469439804586,4.8788110017608295,4.882454725449696,4.888110367761963,4.888311950188786,4.887082066174815,4.882334309123064,4.8778984502636815,4.8580233544985125,4.845626004902661,4.82920619801555,4.810781842547306,4.778725393478124
Trial_9,9.887262428468986,14.685314611066094,19.501365447790896,24.89419398052228,27.11143845970628,24.41801568238393,19.26248392662216,10.470257192953385,2.913488310835243,0.12862094042874586,0.15591768733330483,0.18172215544806722,0.1881850120569766,0.18066664513279876,0.15591768733330483,0.12231189695796608,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
Trial_10,12.614573156179896,17.392208876454145,22.541083996156594,25.04619280110414,22.76997735033708,17.030916302292606,10.561497674626128,1.0224809278708482,1.0233268960139235,1.1960442097565753,1.5933559394456092,1.7977865313622932,2.294331892279971,2.921869338794415,3.3883988360481463,3.931578826180163,4.197555004995996,4.266094810312916,3.9450344591690354,3.4401554503975484,2.5825954236102295,0.6438429521186324,0.6431759097602122,0.6438318413296564,0.64411551956669,0.6451261292951201,0.6448730613420721,0.6456628580795981,1.2687973508922932,1.2685697721084757,1.267941941270018,1.2673860509408847,1.5392922441558488,1.5373563187481203,1.6526904455688025,1.9535081960213507,2.0484601152987416,2.2093939642416895,2.4242976028385743,2.5539545469411733,2.5518093678331195,2.5496156140769846,2.5463649668258297,2.7266966783443025,2.724359055148177,2.720437030296838,2.768932780772524,2.764141646867448,2.8166468110132943,3.0109301670563373,3.096465626725435,3.1860526312759174,3.1824904127992175,3.2590497745172886,3.3633607749349888,3.3979444684412905,3.530553848727743,3.591041443317389,3.872247782008768,4.236489462093246,4.288465965874156,4.37024410620745,4.517978436291227,4.545046022199307,4.586736879592677,4.748207120900791,4.867156957963784,5.086137196302876,5.194292374822207,5.195619229805326,5.2835219885321605,5.3451865056687256,5.33675524153673,5.4707076551412355,5.585920960448478,5.616585530517372,5.644764612082483,5.684654526040805,5.845343105462205,5.761644949224549,5.789676314858334,5.752683496214921,5.779581501720239,5.821108775804564,5.783585191044094,5.709813109561563,5.676532751609345,5.613569586500475,5.585890153130138,5.549543670335782,5.465155497555746,5.378669095953589,5.201979529630535,5.008825834706515,4.721792858934275,4.567176043754564,4.491592044689719,4.507885087338044,4.523741947457148,4.575767905195594,4.5861503914850275
