,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,-1.1778294017040805,4.965783760511017,11.34277991437095,16.53700463771128,21.967470058615152,29.075394467532327,35.71387527927265,41.62148452881012,47.29243800773134,53.327015237210475,60.12584559997621,64.72213244216137,69.31303012236289,73.50861984019443,77.17557491440343,80.90327071736083,82.86631915411589,84.31009053290778,84.78758419178321,84.94622817485073,85.02040990129615
Trial_2,0.9025851116713188,6.074974517193047,12.768774051908307,21.325584312586212,32.212477177385566,39.69038742154643,47.48335810382505,53.279138317796985,58.23972852928962,62.096393069647554,65.75352591324221,69.03599248784286,71.14922912405186,73.08816062767436,75.08647780580692,77.32244379951067,78.52920019937957,80.1711894988174,81.46028470011694,82.36016485254272,83.06617501178296
Trial_3,-0.033415186988331944,5.402681228597198,13.257366525847328,21.575089731965548,29.465238621774105,37.796826296823845,46.1680765146627,52.22254198725982,56.565486955836086,60.815574884713854,65.12257854161805,67.82073413568372,70.1657079794062,71.21776219176064,72.61393601034953,74.17354353500258,75.97569233520488,77.41161493261266,78.83748529811018,80.36177492461272,81.45247733387917
Trial_4,-0.7176080905883593,4.769772238148786,9.389807337527703,14.244268915760875,19.86308480255068,25.242423385948758,30.096471968319737,33.08689731525421,35.91000782250525,38.800424128879676,42.00934174036642,45.119622415189916,50.013508264290884,53.608078912787484,59.18063194277336,62.25595130346606,67.44245054350175,69.7302946432567,72.36636336854414,75.3895447874007,77.18781707766907
Trial_5,-1.2437265775740118,3.5900749229741518,8.138793474915655,14.314437971032373,21.009018736616508,27.167586515630255,31.339181258355783,34.08758192206319,36.64070680066291,38.256922087815006,39.98474635864488,41.74017564852153,43.538633788320254,44.13112174900412,44.71637457422412,45.16501900502736,45.566268952249175,46.01234666152021,46.54347999485418,46.98380453358806,47.77294805002647
Trial_6,-0.882523931515145,4.070844136782596,10.238405316549395,18.62235030047126,27.850766633039587,37.00626899175384,45.04535985548757,51.288234912158934,56.6829747573931,59.9361866704676,63.49349115611865,66.8337104057999,70.12098475900672,72.63868649428127,75.61272170339348,76.58478031468516,78.0245893167504,79.30468791599242,80.11464795063429,81.21501672030661,81.77650328904761
Trial_7,-0.8132156634714448,4.309763411795808,9.598793453297626,15.563107808309782,21.774925554776875,27.129818099554495,33.84621415995869,38.739748170018615,42.47990842346017,46.355437460908114,50.46555528476849,53.14489500724665,54.95990610940369,58.868759143439966,61.12957743751822,64.9030853723076,67.67640130936336,69.37821996830561,71.5070216666808,72.44178370163115,73.43801559532778
Trial_8,-1.2066888076497555,4.257327954069796,12.055824503429166,18.109040175702233,25.04869450765596,30.32524734821295,34.26267650453984,37.77935007302508,40.13602591279484,42.077002321219155,43.444546035132134,45.73837830784468,49.05336183948117,52.32069621881367,55.32936794130368,58.89410130241208,61.96848990909699,65.37927688541154,68.23254058601088,71.1100424428424,73.2093182550323
Trial_9,-1.0246665313985281,3.797198785196928,9.874537158131451,15.961119046164326,23.284912302142857,28.417175669322727,31.6976280752121,37.30558163465737,41.36641250510345,45.700699013031354,49.25079620080704,52.56177082618602,55.577184449156064,57.935877146205605,60.55299975904845,62.90217441845845,65.50877171884571,67.54759443649125,69.42648809696028,71.66580864418862,73.58378254876402
Trial_10,-0.6757401015950529,4.48966089814334,10.292304985523524,15.530464814643446,21.517173331847758,26.82182015865322,29.470244580039626,31.331765511085333,32.9139424616106,34.11862626627844,34.87316796881447,35.272331594388795,35.80064933317935,36.10767179907571,36.762361613891436,37.15527737864033,37.37409741148582,37.6357613206692,37.76659737610219,38.1130503546859,38.5058213085246
