,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,0.6455134285447138,5.62687307294178,12.243563082514873,17.42684380227011,24.591704091137526,30.152105449874533,36.169153884108056,41.8112755972264,48.60082171071318,54.84399613720698,60.34170903065098,65.44963651800067,68.66794325354127,72.52834166974009,75.52840716387864,77.582471077482,79.80919349908626,81.60674907710376,83.2513839575964,84.79226601310872,85.73671188277761
Trial_2,1.5699400675009314,7.189919419377549,13.407509595023049,20.881373986977827,27.433301686114856,34.38223763564849,40.06682037071655,46.87012865572764,53.32437777763101,58.63239906737492,63.846184206634206,67.58811812596697,71.56612923002122,75.668667960031,79.67904923904418,82.19538353276785,83.67286746084065,84.77894865239537,85.90568045565455,86.17033341966336,86.32502517768535
Trial_3,-0.07279974158201724,4.342023075804358,10.03517811998932,15.082432893963874,22.169194240712635,28.916432996730702,37.63106794383525,44.554480532530604,49.90574254859206,53.82113833148694,60.59049499219182,65.04461416582134,69.30551152019753,72.73960119085046,75.13216390184472,77.774684670159,79.11641129317587,80.64707701197368,81.6218673951655,82.60801751021191,83.37832151744892
Trial_4,0.3426306786556964,5.079262085774366,11.203053222068583,20.683759142648768,32.085364145091134,42.09888375799929,50.65173196844431,58.0277375367674,64.15465257598673,68.85296318397288,72.09340083591972,74.28721772233317,76.5123526270126,79.72632227260834,81.38246143369508,83.01281564058252,83.92168408469529,85.12556816857607,86.03448812874215,86.3567699967941,86.56447031482625
Trial_5,-0.40105933386587284,3.573115671705657,8.317755162766383,11.845396509148134,17.542673274619577,23.005708742924618,28.45391814413813,32.51969076006001,35.92211984680336,39.18492134950267,43.014995018203514,47.952296440358744,50.317252799675536,53.143161963961596,55.31006485468476,56.91476898025371,58.70960465497721,59.946922255719635,61.164804270035695,62.07293255752873,65.0843501213821
Trial_6,-1.3259818647760826,2.9197022472274154,7.466952222353683,12.268367738008392,17.93359791400316,21.838681873938814,27.094530828585967,30.123336566529243,32.592041118474896,35.518538634623475,38.79277813305502,41.10298780763132,43.47400367766702,44.95487672028467,46.11207124505547,47.04694517137308,47.70857859731771,48.80741960626956,49.46144452303375,50.58825454056969,51.07358505897054
Trial_7,-2.2578987146704814,2.907764948930295,8.391270601701597,13.741906378948782,18.86144880376118,21.896836918469106,21.96686961685686,22.494903034978663,23.154200329757003,23.859983156367278,24.83359410520457,25.94466141519657,27.099997567990112,27.99332030318008,28.708353918274437,29.289437595138697,30.006406102359456,30.40988803761973,30.638592921399777,30.652527778221828,30.661385068031695
Trial_8,0.8771554522408752,6.891074636314751,17.609868036404507,27.175174235999084,39.107395816726665,50.65313085332686,61.444583271455485,69.31186649676873,73.6466328790831,77.35395422809663,81.0093014374481,82.84420919280666,84.29238894771429,85.87796323505158,86.1259461664615,86.37510774546713,86.69913995178973,86.89362193768076,87.06023452525675,87.19737860920488,87.34184232537194
Trial_9,-0.6020744709144953,5.2344347216206355,13.909868168551235,23.952453917900222,36.3217425118051,46.80534506578746,54.99948884559901,61.28685985350752,66.98097667061583,71.98801733303901,74.80582484411491,77.04074755558048,79.28598360953487,80.87781173675877,82.2556785545302,83.20536667539287,83.99329708877093,84.82570005403673,85.15744018149685,85.28015509867083,85.37132174200137
Trial_10,0.00369241724101677,6.033775169173737,11.754126171186392,18.056080979308263,25.40346476713682,30.4265586996192,33.16751552446574,35.65059858684919,37.44586861220584,38.742888042986834,40.36063460958965,41.829289000592304,43.68773099529667,46.4002014448888,47.38580702227744,50.08398388285776,52.32795429047737,53.85441085815971,55.814981406898475,56.856846313734934,58.17304728306001
