,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,84.75686730400922,86.36248593745464,87.6220595870251,89.72429422482652,89.72429422482652,89.85518452079177,89.85518452079177,90.97619660854707,91.33619660854706,91.33619660854706,91.33619660854706,91.33619660854706,91.33619660854706,91.33619660854706,91.33619660854706,91.33619660854706,91.45515222202916,91.45515222202916,91.45515222202916,91.45515222202916,91.45515222202916
Trial_2,38.807637510525126,47.66317426885356,47.73090371629374,56.66140592179681,56.66140592179681,56.66140592179681,65.65436363917141,65.65436363917141,73.8731091911012,85.70143496520866,85.70143496520866,85.70143496520866,85.70143496520866,86.9361150914376,86.9361150914376,86.9361150914376,86.9361150914376,86.9361150914376,86.9361150914376,86.9361150914376,86.9361150914376
Trial_3,83.83012053692775,86.17012053692775,86.17012053692775,86.17012053692775,86.17012053692775,86.23012053692776,86.23012053692776,86.23012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,86.29012053692776,89.94306761075248,89.94306761075248,89.94306761075248
Trial_4,30.624721592315836,30.64341372532799,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466,30.711732969305466
Trial_5,30.070410856610106,39.013547994715566,48.07574420258547,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09463815194543,48.09736666659863,48.09736666659863,48.09736666659863,48.09736666659863,48.09736666659863,48.09736666659863
Trial_6,21.747726571953372,21.747726571953372,21.812614194159245,21.84670840550222,21.84670840550222,30.706695175275506,30.706695175275506,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012
Trial_7,38.76755198344948,83.95992405943826,85.41870395408986,89.37870395408987,89.37870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987,89.43870395408987
Trial_8,65.60640924604937,65.60640924604937,65.61143859445437,85.44323034442786,86.39086100862022,87.71697054307937,87.83697054307936,88.19697054307936,88.68009554562249,89.57853182364632,89.62737060368046,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631,90.23853182364631
Trial_9,65.33431628221759,86.5324420937217,89.50052356177119,89.87040869164557,90.53653741358694,90.53653741358694,90.53653741358694,90.53653741358694,90.53653741358694,90.53653741358694,90.81424672368857,91.44852819440055,91.44852819440055,91.44852819440055,92.31725726284142,92.31725726284142,92.31725726284142,92.31725726284142,92.31725726284142,92.31725726284142,92.31725726284142
Trial_10,38.447492112965406,38.447492112965406,56.26421998575768,56.26421998575768,56.26421998575768,56.26421998575768,88.00052356177119,88.00052356177119,88.00052356177119,88.00052356177119,88.00052356177119,88.00052356177119,88.00052356177119,88.72159479915268,88.72159479915268,88.72159479915268,88.72159479915268,88.72159479915268,88.72159479915268,88.72159479915268,88.72159479915268
