,Population size,Generations,Killed per generation,Offspring number,Tournament size,Gene mutation probability,Enemies,Level,Iterations:,Experiment Name,Execution Time,Migration Rate,Migration Magnitude,Number of subpopulations
0,200,65,40,40,10,0.1,4,2,10,migration_rate_20_migration_magnitude_5,1.2092341233624353,20,5,5
