,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,84.75686730400922,85.6843600099257,87.06543794147893,87.73760523667572,88.1822950568714,89.48541341912353,89.71871696552842,90.75328304939494,90.75328304939494,90.75328304939494,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915,91.21515222202915
Trial_2,21.747726571953372,21.747726571953372,21.747726571953372,30.557582289478205,30.56627799644576,30.56627799644576,30.575049982518596,30.575049982518596,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496,30.58835394814496
Trial_3,39.33357331188757,57.00853545289202,57.013547994715566,84.14497518017193,84.14497518017193,85.46497518017192,85.46497518017192,85.46497518017192,88.6230703447839,88.6230703447839,88.6230703447839,88.6230703447839,88.6230703447839,88.6230703447839,88.6230703447839,88.6230703447839,88.9830703447839,88.9830703447839,88.9830703447839,88.9830703447839,88.9830703447839
Trial_4,74.6352492431481,74.6352492431481,74.6352492431481,74.64562995920265,87.5897209514126,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,88.64040081415565,89.9980396339975,90.1180396339975,90.1180396339975,90.1180396339975,90.1180396339975,90.1180396339975
Trial_5,56.908690117922305,56.908690117922305,65.35231162643667,65.78939992297535,84.0649241594004,84.0649241594004,84.36543794147892,84.36543794147892,84.51328304939494,86.74121510231485,89.25376659764129,89.47306671553815,91.09410892511659,91.09410892511659,91.3499027644861,91.3499027644861,91.52990276448611,91.52990276448611,91.52990276448611,91.52990276448611,91.52990276448611
Trial_6,30.56627799644576,39.21925648420767,56.12580150454671,83.37891603571089,83.79891603571087,83.79891603571087,83.79891603571087,84.03891603571088,84.15891603571089,84.15891603571089,84.15891603571089,84.15891603571089,84.3389160357109,84.3389160357109,84.3389160357109,84.3389160357109,84.3389160357109,84.3389160357109,84.99870395408985,84.99870395408985,84.99870395408985
Trial_7,30.470570912488576,30.58835394814496,48.03129244001463,56.85581436587435,56.87970258104905,65.70843086044168,65.70843086044168,65.70843086044168,65.70843086044168,65.86011544777375,65.86011544777375,65.86011544777375,65.86011544777375,84.27351154254232,84.27351154254232,87.83697054307936,87.83697054307936,90.07111060585318,90.07111060585318,90.07111060585318,90.07111060585318
Trial_8,21.956574883080755,21.963047397586372,21.982720163185075,21.982720163185075,21.982720163185075,21.99605369405454,21.99605369405454,21.99605369405454,21.99605369405454,21.99605369405454,21.99605369405454,21.99605369405454,30.65289246928253,30.681880006155783,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012,30.716796271262012
Trial_9,88.61552173750661,88.61552173750661,88.61552173750661,88.7955217375066,88.7955217375066,88.7955217375066,88.7955217375066,88.7955217375066,88.7955217375066,88.7955217375066,89.2279162574934,89.79942485016035,89.79942485016035,90.46198895412928,90.46198895412928,90.46198895412928,90.52070608031639,90.52070608031639,90.52070608031639,90.52070608031639,90.52070608031639
Trial_10,88.09093786431286,88.09093786431286,89.37870395408987,89.37870395408987,89.37870395408987,89.43870395408987,89.49942485016035,89.49942485016035,89.68804643443418,89.68804643443418,89.73215501769046,89.79942485016035,89.79942485016035,89.79942485016035,89.79942485016035,89.79942485016035,89.79942485016035,89.79942485016035,89.79942485016035,89.85215501769045,89.85215501769045
