,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,12.51657826774101,16.72496087029571,25.630251964690984,30.921720452114698,31.40086333322629,29.642676729037177,27.214408035443142,24.886929069198096,20.29830049841859,15.61547248856134,10.070589239865962,7.817202411716991,5.761505444111121,3.7382914383171664,2.8742358471252087,1.8376250532610334,1.7440042639435307,1.6619280570707964,1.5947048469949558,1.5412692805309125,1.5192267889765538
Trial_2,10.927375967460996,16.7253624884596,24.581373279097946,30.27789091591494,30.84179613351104,27.924515098489866,24.33235895311159,16.75008911582746,8.566338122510826,5.257024127259185,4.885869282940912,4.5537278966994945,3.8721991594902834,3.0156692119157906,2.19926908022817,0.4046602858268132,0.27969185741554947,0.23669239130622885,0.20983962372725698,0.18810812847306568,0.17795246855575758
Trial_3,9.568118615692368,12.701034780638922,14.428297916137245,14.563154927067862,12.482076813203955,10.681663279355448,10.197349927142197,9.31208170911643,8.227375110680736,8.19587749506515,7.698505899270173,6.667729912108247,6.285291278758941,5.77291817559179,5.226747043370062,4.145507762584262,4.1856821425455015,4.346146454982804,4.401131656016672,4.4584630379451395,4.592999062675915
Trial_4,8.855997396987313,11.210440051858,12.109007831713619,11.967498607999145,10.130003609052942,7.128824590116639,4.69699346174233,3.529712339364282,2.0852119783768184,0.00810037686675861,0.00679115695552145,0.006823129800286238,0.006170751946214712,0.006453057391939961,0.007277387006688235,0.008074370510992726,0.008724159521510804,0.009233323816113987,0.009518073278232925,0.009918472822347554,0.010104812481154742
Trial_5,10.30651701678429,12.828785922289672,16.90079811332556,19.54571066514188,20.1602545114796,19.25879719629723,18.37700717467467,17.290769652604343,15.691971379868821,14.737660592108348,14.497278949302933,13.913353875404757,13.745513566729821,13.411940228964694,12.25338468101857,12.007793841725151,11.651869417097242,11.176125554870405,10.75474642891032,9.894125476240763,8.739456512738565
Trial_6,10.981497439212788,16.531776568207363,25.898515201959704,32.73981745337322,32.88555512404642,30.409804223908438,27.59826305089768,20.810116194997633,12.314227098367267,7.361689468951154,3.58899458690511,1.5146692557536965,1.3531657667084243,1.2059192070986626,1.1073099976932597,1.0366957671816952,1.0003651482736875,0.9676355771053886,0.947242660249977,0.9607492935344428,0.9621100355639369
Trial_7,10.934450498762065,17.151249673195466,28.11657906776061,35.076452836330496,34.41200703855929,28.16969542360286,18.005752293152458,5.041378518197869,1.3884925564937782,1.2036215567428288,1.1662563443964453,1.0527086069581308,1.0621940048568073,1.0897255910749222,1.1166638179222899,1.0848703572910858,1.0550179776313109,1.0480752099102109,1.044887615524445,1.027606075401405,1.0104908144795146
Trial_8,11.347970250552502,17.636630625959143,26.69556201768498,30.748545093752153,29.457341535755017,25.58248461377021,18.788620534813017,10.776733758321523,7.544627425007847,4.650358358173981,3.059963098977142,2.0924935152865496,2.035200229899475,1.9751898331294546,1.9218718851416026,1.8469840210185517,1.7971994085373204,1.7858101218226254,1.7428025560090743,1.6977410882826527,1.6081260409107658
Trial_9,8.566036999254552,12.563182357480544,15.430473116224638,15.908118486456207,12.952405173335311,9.526094537018107,9.116563462028072,9.011778500800512,8.46541362803211,8.782496087443553,8.73804718237741,9.302115449518162,9.634841238846429,9.590142402378394,9.666351357845114,9.542277010777427,9.443565810603568,9.749894030147608,9.981627221896144,10.150896967842558,10.401494718416684
Trial_10,8.738343932255212,11.843393982111111,12.819618640616149,13.65707920084642,15.112293441628637,19.520723052343364,23.449862152856177,26.092601404660964,25.969646119193968,23.476415275005095,19.623371440981494,16.14486489009603,14.401812775130788,12.129566807477191,10.444528478790543,9.208526002562984,8.265417531153657,5.414928237950864,3.813607747844975,3.2288536431896127,2.443605352139357
