,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66
Trial_1,0.6455134285447138,4.249387735068503,8.502912689939151,13.241277161294331,17.496880517207643,21.07658382738924,23.74298019518612,26.098906104400925,27.714878280356903,28.942534557250802,29.745168679362468,30.905129022810538,31.54852973797364,32.513211138327826,33.14621613042155,33.49661615650938,33.82591589781971,34.101976256984955,34.44043188386773,34.793428458673844,35.37927404934269,38.249047500842515,39.236677662594005,39.73168897691598,40.78275728079972,41.9281677366786,42.435043879529076,43.255344943176624,44.551791231438926,45.309458824120505,45.94559054923577,47.21238369664816,47.987094138815834,48.66226943123357,49.268942146803894,49.610530081788944,49.92004432571441,50.173246740351004,50.31463407307896,50.64216450898539,50.81963853622584,53.02567720523494,53.70292924957992,54.344086131528236,54.950469895684506,55.857645932848975,56.734897761928,57.54613151273887,58.47907644861109,58.81248651024787,59.69704972042628,59.980463739135395,60.234342709220506,60.38025759859734,60.43085386955283,60.48197216584845,60.59526194198219,60.733766742105814,60.88077267554786,60.98373067041602,61.135763243797776,64.15805870169686,64.66724440339902,65.81760533640815,66.6143567097753,67.8915883431976
Trial_2,-1.1853940038575723,1.8162777719805652,4.8480878395507405,8.716383963214476,12.90874706663268,17.153021755509943,20.41054421997947,22.854603766073414,23.899590520232287,24.576593206786196,25.60649174655649,26.19211811754162,26.416877821683762,26.682140200124635,26.94938940474677,27.11896154607315,27.338308589775608,27.429574843333803,27.607230423678015,27.608344389695855,27.696383839543884,28.79906918108667,29.590425318810176,30.168301126546385,30.829001960046423,31.70219495097518,32.451159910791,33.20760287044798,33.77330492627411,34.119601223107544,34.46758227622726,34.77465952422309,34.99361112643388,35.38464172837955,35.51586893199781,35.65076527620377,35.73849156469452,35.958714437753144,36.09061230567864,36.26185488087649,36.30571060108903,38.52689085265674,38.95916337225245,39.090840107212706,39.61202789992938,40.08289331525166,40.777506938550324,41.293796698382266,41.94611642188947,42.11765575218167,42.553735903006036,43.11742292522606,43.371565901552806,43.765577818627456,44.204761340364506,44.68416723301386,44.90212212898665,45.294714432238564,45.86454202872515,46.12902330333918,46.3534968508623,49.050479570186745,49.32651689819477,49.458985681480996,49.80754258004032,50.254327160002724
Trial_3,0.7835363702154179,5.174424254631321,9.601314059538563,14.448716564016323,19.086567319391303,22.634579600016735,25.423200021938566,27.311627249230778,28.23702471628745,29.072897667940914,30.08716925237953,30.833978789875605,31.44907825575079,32.02294390593187,32.64014615611074,33.038201241433214,33.21655506129419,33.34944431196511,33.613777173465806,33.70298776843198,33.966296373496235,35.9919514507513,37.04521146508928,37.61626279019177,38.57990748048146,39.63561219219166,40.77614213428578,41.56499204654152,41.91799086624591,42.66599760337609,43.10585474539036,43.63224903572693,43.939837711382914,44.24893114675862,44.38183402122211,44.646255977455276,44.82476064777831,44.9597269394018,45.22656270997888,45.53766858892802,45.75896367961256,48.36255970653818,49.24198824588484,49.7269367169844,50.69076304775905,51.47935993826828,51.91851643854072,52.5736036122035,53.407102833725254,54.55215790850882,55.03941395646634,55.174735939288006,55.35493208884677,55.62140006808997,55.75502825042069,56.10841264664502,56.46310576888548,56.77522715648405,57.08534356324855,57.39547154553173,57.57162277163537,59.26510765106149,59.265652303391114,59.398595105577094,59.57741879343767,59.932681521965335
Trial_4,-1.0151383147600674,2.6795172587684806,5.9366387185718805,9.551085626276478,13.619548048621237,18.23846186021973,21.387655188220027,24.514695199001395,27.36962691559945,28.839919748499952,30.43459327475829,31.673166918504812,33.10066533378043,34.29977787777567,35.23160350303887,36.132234876274055,36.76408705712755,37.54530397774431,38.38284021988047,39.06726055864604,39.63228489231992,41.809670602126864,42.66883704292925,44.110215250262954,44.7364531203018,45.866357010792164,46.983120413168024,47.96194085948449,49.071209875768254,50.171292225780796,50.9449079345829,51.44350666437338,51.85028533922417,52.17886733992851,52.367597470097174,52.59492416657451,52.73022668154904,52.95681420211986,53.15234705382895,53.20843488775252,53.30243995627777,56.775366876090665,57.96796982557067,59.08548658176067,59.94021081693004,60.5957988074423,61.96739202878929,63.58626439262099,64.29435140807036,65.18062705161432,66.04342564822753,66.37157566023357,66.55209676090065,66.87792422333253,66.92910733660631,67.1678452604915,67.34489700153301,67.58201570023635,67.80665630752327,67.9252888349723,68.02655557434375,69.44841021514713,69.92271551140001,70.05377444993823,70.39746793398713,70.63775153788455
Trial_5,-1.344717540116336,1.062336142249669,4.3587970880431905,7.786283784251605,11.676473796167965,15.396227853041628,18.258762703875746,20.272008053808385,21.311528018408843,21.988183008649074,22.439829280740206,22.884466719535826,23.150831731800963,23.283726147166654,23.37227153904582,23.4607635031404,23.637199877379388,23.769491481787945,23.903922524060974,23.90438666151591,23.949995354867333,24.541746049036348,24.818189505617852,25.091724690427146,25.502075601457328,25.69087957337824,26.098473691839352,26.368235359417717,26.590324570480707,26.768339615549404,26.945978901013223,27.166559119556236,27.21054388111968,27.257083733779023,27.259515342416307,27.259515342416307,27.260762274427506,27.2626961614812,27.262802322581724,27.26288743101957,27.262931290949936,27.887749968314356,28.107375940810087,28.240921042190912,28.463506451179956,28.772448702257396,29.169899158398316,29.566895144192387,29.877138960243084,30.10021116612666,30.1456843947491,30.234254598834458,30.49963251921129,30.54317839023837,30.631829011832224,30.72016961141838,30.85100862766159,30.896266318958673,30.8971025305939,30.942622624688802,30.94404075360054,31.573600069006734,31.664227985222798,31.665377635605267,31.92976125623908,32.194333977685496
Trial_6,-0.5733622340419591,2.4719351407854173,6.0701029893356,10.143018402324971,14.683561977954259,18.39530505330943,21.154347547273705,23.245348854507544,24.52062752721896,25.053474935652694,26.247319946070267,26.68936364593076,27.492395994027362,28.310369039371295,28.992706970518455,29.587294957877308,30.081079814968444,30.543537254768253,30.724061743066322,31.03512589582368,31.400887531743614,34.95662112766764,37.19533676039999,39.075159404739914,40.86019767427455,43.17217911634053,44.594893150882925,45.671331208036555,46.674902395252865,47.308677453634736,47.95117902199845,48.57766245147336,49.00508222996758,49.40347080418391,49.68545396396346,49.997059314857836,50.25824522710978,50.349285294753514,50.55777670693361,50.71481370591488,50.95649135034584,55.66816682048489,58.9920675170013,61.76035444800355,64.80864293582628,67.56982373414915,69.52821749169472,71.67703748370282,73.1528021711154,74.33188941998132,74.7398606969895,75.28904808370174,75.82256671661047,76.20700597723165,76.65908635772622,76.7563977012393,77.07444804558668,77.67963110179396,78.00099092968392,78.07673073310518,78.19665626171408,79.71466040840279,80.16643677840685,80.50883921863873,80.74561677624226,81.20448904826193
Trial_7,0.8154369964727063,4.532465563052005,8.754405287175565,14.236021491689764,18.635725192261216,23.116803582235082,26.4421570788631,28.657995799462125,30.32453622352214,32.1405092096397,33.611730813761234,34.415605080246735,34.93429060996684,35.3255383486696,35.70024188220621,35.86023518029142,36.13870791950794,36.27467914931288,36.461935374772736,36.51436208774981,36.74315034759415,41.82988107590592,44.09626152618937,46.75950301172352,48.70695801017022,51.400422911468326,54.40706985895658,57.93566376906272,61.00129951754212,62.901400557740914,63.77320383348553,64.58826537483036,65.3517247874688,65.89177693182157,66.47636658030004,66.86014111982034,67.30351672350068,67.33266003672381,67.39024664440429,67.43454808998975,67.53372163785644,69.60786299888404,69.63355505208978,69.78253640337294,70.15832309975958,70.73622631588407,71.44476649036956,71.93271330609201,72.67089968253438,73.67648520296628,74.71074152602688,75.0150132681031,75.31939222190472,75.65143664532698,75.89213799893983,76.02910482299671,76.11387294816484,76.32783457980234,76.39475490778239,76.49036828015701,76.682321181844,79.53240098112177,81.39186398074293,82.11395780790747,83.9780035196132,85.58018519523198
Trial_8,0.29785062776331145,3.5939130410844395,6.928810282853556,10.86841377730625,15.15949590864032,18.532422273262842,20.69525347141246,22.16894805012552,23.03472793858142,24.061402587946745,24.6002567945337,25.09592065545311,25.802307086835807,26.110944590007275,26.814560652037752,27.12335745179426,27.434153149577376,27.787258024968487,28.227103919261534,28.49011566097647,28.795599740033193,30.249508029027,30.903246248366013,31.60030941102575,32.78698279835108,33.79417650332988,34.84517432785201,35.546398172995396,36.64196835163952,37.94494145431353,38.998538228442975,40.008129320898426,41.16929340478739,41.930657957508984,42.968981868896606,43.41753634917395,44.126144866189776,44.65691364883056,45.325873862065976,46.27523955332643,46.67761312317914,50.53194295768652,51.21809895917935,52.33980453418169,52.93039320945261,54.08595264907,55.095998054321115,56.14198505669056,56.58409530738344,57.112582988309875,57.98902767678344,58.61415405262017,59.1973759658862,59.435759190143216,59.815103234709255,60.05145731121686,60.20618928458654,60.41545795256994,60.684948391771016,60.75598451518974,60.98278653165444,63.53207807723058,64.67145394657399,65.08817086874764,66.15534029034498,66.80739571289976
Trial_9,0.17794095542914334,3.8073998840770957,7.769203289257929,11.40561120658481,15.724347696410696,19.365028067252243,22.2623706419062,23.675348525222063,24.660160938074412,25.323312419272323,25.982673417970183,26.868931829069723,27.358331749932304,28.112058751701166,29.311198573785774,29.75461637859381,30.198234710116356,30.419040319413718,30.914299651297554,31.274678157064592,31.635878974847802,34.551899044780804,35.74987347518541,37.05239216601783,38.56336331262573,40.787110733600045,42.3821353546675,44.37109566464977,45.43030511864276,46.390484537738246,46.986079179922406,47.35595029860746,47.79349920158666,48.042909090049804,48.290171640494535,48.485677191894844,48.537862643081965,48.549392068463845,48.56609109768991,48.587839837872764,48.58878017800047,50.099433967999154,50.68203685691447,51.12181754649859,51.90419087906091,53.202951096240625,54.17854746431798,55.47427701331367,56.04741411444417,56.538660863248296,57.23659459715889,57.4871394767679,57.6430272394834,57.64687105710589,57.662904960093925,57.66772145316891,57.67689869976355,57.686785038327145,57.687573491052405,57.691717871971804,57.70868538894228,61.03139884733329,63.5328524889506,65.7978188902072,67.6174559875092,68.82756145198533
Trial_10,-0.8194912784716365,1.7955822541291007,4.660727470834965,7.993550300762499,11.51802138162756,14.704365007470617,17.652866450056766,19.88103389719965,21.851576741986218,22.75773324575753,23.389003945690092,23.788883398247776,24.182940724051686,24.533592744975213,25.108777758579592,25.327795674740557,25.722583021568134,26.163827774513848,26.784401903885318,27.052054334665215,27.273760502645175,28.382893604116557,28.771574297020912,29.000478072812033,29.52723878083219,30.056269690962104,30.759745245406734,31.10869651108648,31.413221894656136,31.900002186920606,32.24525496548241,32.7978104392685,33.24005349254036,33.63798082621719,33.81556784903275,34.12410216111333,34.34648968596011,34.801989798026405,34.889259467843324,35.025536709211295,35.30838344682116,40.92003302894936,41.78791084581187,42.73816240730158,43.42822881747286,44.19822122259555,45.40565668704896,45.83965328946981,46.845349792993275,47.57934455090537,49.036587910923934,50.40420746121906,51.10218152527633,51.94851044632722,52.47516683991489,53.15450148393304,53.609284725541386,53.92122744532763,54.672694145432985,54.982631082006336,55.38489616613368,63.140846980232396,64.18994919238936,64.49767424347009,65.20132285543679,65.81781574877645
