,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,84.75686730400922,86.36248593745464,87.35265687473463,87.35265687473463,89.43891603571089,89.72725717950685,89.72725717950685,89.72725717950685,90.34330566837731,90.34330566837731,90.6182886595193,90.6182886595193,90.6182886595193,90.6182886595193,90.6182886595193,90.6182886595193,90.6182886595193,90.6182886595193,91.27619660854705,91.27619660854705,91.27619660854705
Trial_2,55.9656120700845,55.9656120700845,56.400129500787166,74.07735610852411,84.4736094851523,86.6995853089166,86.6995853089166,86.6995853089166,89.52543794147893,89.52543794147893,89.52543794147893,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,90.53671387764435,91.0216735317087
Trial_3,83.3553854799374,86.14691962434449,86.14691962434449,86.14691962434449,86.56806444416043,86.56806444416043,86.56806444416043,86.56806444416043,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022,87.49789140255022
Trial_4,48.10010264641751,56.93389190989625,82.75038947854885,82.75038947854885,82.75038947854885,82.75038947854885,87.90685789129296,87.90685789129296,87.96382471589963,87.96382471589963,87.96382471589963,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373,89.38440739160373
Trial_5,47.9862848439572,56.4575280394932,56.4575280394932,56.4575280394932,65.4808527120596,65.4808527120596,74.21328304939492,74.21328304939492,83.51780260937953,83.8928913921335,84.66668156671965,84.66668156671965,85.79520860761431,88.83814525945472,88.83814525945472,88.83814525945472,88.83814525945472,88.83814525945472,88.83814525945472,88.83814525945472,88.83814525945472
Trial_6,39.20090734553948,74.05206293138502,84.73012053692774,87.68038476250678,88.22064962889992,88.22064962889992,89.84923367915417,89.84923367915417,89.84923367915417,89.84923367915417,89.84923367915417,89.84923367915417,89.84923367915417,89.98804643443418,90.98248593745463,90.98248593745463,90.98248593745463,90.98248593745463,90.98248593745463,90.98248593745463,90.98248593745463
Trial_7,48.02111423509888,65.78339389891514,65.78339389891514,65.83668519596536,65.83668519596536,65.83668519596536,65.83668519596536,65.8472673052959,65.8472673052959,65.8472673052959,65.8472673052959,65.8472673052959,74.52302763711032,74.64737060368043,74.65787858127885,74.65787858127885,83.5849241594004,83.5849241594004,83.5849241594004,84.6126941374588,85.62656208140224
Trial_8,48.041575306970216,56.52149035779143,83.37224472101789,84.05035802314752,86.48021295934417,86.48021295934417,87.67789140255022,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417,89.90021295934417
Trial_9,74.1626671853144,83.25625274241543,88.56543794147893,88.56543794147893,88.56543794147893,88.56543794147893,88.56543794147893,88.56543794147893,88.75206505630011,88.75206505630011,88.75206505630011,88.75206505630011,88.75206505630011,88.75206505630011,88.75206505630011,88.75206505630011,89.66148600267071,89.66148600267071,89.66148600267071,89.66148600267071,89.66148600267071
Trial_10,86.10078502622022,86.10078502622022,86.10078502622022,86.10078502622022,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,87.05727049306815,88.43842723119597,88.43842723119597,88.43842723119597,89.52064419553959,89.52064419553959,90.02990276448614,90.02990276448614,90.02990276448614
