,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,12.51657826774101,15.790749147598158,19.596541723953884,20.624875404933686,22.307944985751636,23.593086265002544,25.320856447546845,26.90876811615046,27.268417083571855,26.901557873543215,25.469224545644664,23.28536685509757,20.739078432447844,18.013284087487964,15.543013314055688,12.901577796235616,10.624476543559158,8.732277686127262,6.56098576642842,5.277678290487675,4.74125491909578
Trial_2,11.300712676350097,13.123488355454263,14.394200408151397,15.85985939692808,15.971420242505806,18.140577524598456,18.310862411288618,19.628881196077813,19.265700545410432,19.308510724137637,18.511836833001173,17.083765870772318,15.59528850079148,13.96290773746702,12.633949148553944,11.51104831166442,10.598763470337566,9.14576346165109,7.8450757961356485,7.176798360380436,5.86318424489363
Trial_3,10.682552772564565,15.104198842584111,17.058028642980652,19.260191541820316,20.24507155716521,20.354509990373867,20.040673533342286,20.00426298471986,19.252882696389573,19.115445255527302,18.121462475549738,17.607423574392314,16.959360534514186,15.962889637184787,14.903893355520612,14.147645186502636,13.361669018434148,12.36600816023321,11.848369985911635,11.450436759148207,11.103179105852965
Trial_4,9.719683865044146,13.524145967185584,17.1934980033377,18.812548117139578,17.74622976763087,16.593399060786876,14.847275923568706,15.18901915134527,15.256155253403668,15.064550313160524,14.868744627436161,14.355587161897681,14.215636552618369,14.216662123846566,14.32105891398966,13.48711792772552,13.632731381462133,13.905181951512665,13.56798194051528,14.08598701239652,14.514446031199853
Trial_5,9.711691386618618,13.670246519350927,15.363612583917444,16.59573763618343,16.255968914016297,15.699724401906867,14.46880411550324,14.139963965281412,13.361116600734979,12.360666689081341,11.81843018496688,10.738113896790969,10.529907874208595,10.17266905621972,9.734097690637604,10.493101722726253,11.051354718619272,11.209111896759564,11.684463445626841,11.6743243456217,11.707154796656777
Trial_6,9.745630048409113,13.509682415706516,16.568831914579626,18.155986612649922,19.161801659974458,19.12273412029382,19.123196630266456,20.353226563814328,21.529135465062076,21.820407344188915,20.978138269212216,20.262412759561844,19.38081603808825,18.586205764219383,17.06608451581025,15.969332188242808,14.361427591033845,12.942476559901934,12.062444065375699,11.477904207226842,10.863577908611076
Trial_7,9.710542843167474,13.272101140130205,17.556355328724617,20.911515200404562,19.892926692861536,16.59050506427196,14.854021751876992,11.173145368584727,7.672023249079502,6.758642844177852,6.299306294222327,5.756126162808515,5.217948803215282,4.565866589971681,4.688176249448501,4.689569612362985,4.910073587554505,4.8794502599538685,4.896740391747515,5.015518670081667,5.169427980732818
Trial_8,9.977990246839177,12.72968472011807,15.340103780049086,17.77909827918263,19.827094216121942,23.23155028919328,24.78148004573739,24.668240458957005,23.314252814155875,20.662794643335292,18.643729340669964,16.544615328472382,14.051102073026057,12.167286428623566,9.897996693922305,7.7453574426304925,6.416143404530577,4.89931384025574,3.7162918588690763,2.3994746864763496,1.3533142881338833
Trial_9,12.005148998652311,16.200247571929907,21.218305020719136,22.137893715930733,21.73696389971531,21.318605567158276,21.57731641643963,21.374972852621138,21.33030842164647,21.280262541856814,20.41175613605344,20.182490435645352,19.52144941344964,19.257508855179378,18.28176959680697,17.26313953127527,17.016110007755383,16.66476718484302,16.398875616562062,15.84949640545672,15.004981052341186
Trial_10,11.351215817554788,14.927875996490922,18.528024252031674,20.88827164660336,21.700493033738482,22.086117118245276,22.940863932435754,22.468972713487567,22.258633729825643,21.2084455578064,19.058097020807388,17.6675720572374,16.861844520600425,15.02650111799104,13.920946119869372,12.753927673963643,11.287548014348785,9.794583504140766,8.27717636564071,7.452735921348081,6.53021361969322
