,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21,Generation_22,Generation_23,Generation_24,Generation_25,Generation_26,Generation_27,Generation_28,Generation_29,Generation_30,Generation_31,Generation_32,Generation_33,Generation_34,Generation_35,Generation_36,Generation_37,Generation_38,Generation_39,Generation_40,Generation_41,Generation_42,Generation_43,Generation_44,Generation_45,Generation_46,Generation_47,Generation_48,Generation_49,Generation_50,Generation_51,Generation_52,Generation_53,Generation_54,Generation_55,Generation_56,Generation_57,Generation_58,Generation_59,Generation_60,Generation_61,Generation_62,Generation_63,Generation_64,Generation_65,Generation_66,Generation_67,Generation_68,Generation_69,Generation_70,Generation_71,Generation_72,Generation_73,Generation_74,Generation_75,Generation_76,Generation_77,Generation_78,Generation_79,Generation_80,Generation_81,Generation_82,Generation_83,Generation_84,Generation_85,Generation_86,Generation_87,Generation_88,Generation_89,Generation_90,Generation_91,Generation_92,Generation_93,Generation_94,Generation_95,Generation_96,Generation_97,Generation_98,Generation_99,Generation_100,Generation_101
Trial_1,57.286267194490634,57.286267194490634,57.286267194490634,66.21310261863329,66.21310261863329,66.21310261863329,66.21310261863329,66.21310261863329,66.21310261863329,66.21310261863329,66.21310261863329,75.05457939139342,75.05457939139342,75.05457939139342,75.05457939139342,75.05457939139342,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.21310261863329,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942
Trial_2,66.16226955283406,66.16226955283406,66.16226955283406,66.28297229859378,66.28297229859378,66.28297229859378,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,66.75297592783951,75.28297229859378,88.65833644349733,88.65833644349733,88.65833644349733,88.65833644349733,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942
Trial_3,66.16811752271649,66.16811752271649,66.2634277025208,66.28297229859378,66.28297229859378,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942
Trial_4,57.601837298482245,57.601837298482245,57.601837298482245,57.601837298482245,57.601837298482245,57.601837298482245,57.73214184093667,57.73214184093667,57.73214184093667,57.73214184093667,57.73214184093667,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,89.46775481255199,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,90.7086901179223,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.1669137782012,93.77695410451697,93.77695410451697,93.77695410451697,93.77695410451697,93.77695410451697,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.1710543823898,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698
Trial_5,66.09191706183107,66.09191706183107,66.09191706183107,66.09191706183107,66.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.09191706183107,75.2731522524128,75.2731522524128,75.2731522524128,75.2731522524128,75.2731522524128,75.2731522524128,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.29955642660931,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.33011907701948,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,75.75297592783951,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101,88.58506424239101
Trial_6,57.601837298482245,57.601837298482245,57.601837298482245,57.73214184093667,57.73214184093667,57.73214184093667,57.73214184093667,66.1710543823898,66.1710543823898,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,66.60183729848225,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.74772657195336,75.75297592783951,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942
Trial_7,57.752975927839515,57.752975927839515,57.752975927839515,57.752975927839515,66.16226955283406,66.16226955283406,74.93157441175589,74.93157441175589,74.93157441175589,74.93157441175589,74.93157441175589,74.93157441175589,74.93157441175589,74.93157441175589,87.5086901179223,87.5086901179223,87.5086901179223,87.5086901179223,87.5086901179223,87.5086901179223,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698
Trial_8,66.16226955283406,66.16226955283406,66.16226955283406,66.16226955283406,86.30643022995487,86.30643022995487,86.30643022995487,91.9086901179223,91.9086901179223,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,93.97695410451698,94.05457939139342,94.05457939139342,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698,94.17695410451698
Trial_9,57.601837298482245,57.601837298482245,57.601837298482245,57.601837298482245,57.601837298482245,57.73214184093667,66.22544845445559,66.22544845445559,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,75.73214184093668,85.49955642660932,85.49955642660932,85.49955642660932,85.49955642660932,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.11642023266131,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294,86.31982739098294
Trial_10,57.601837298482245,57.601837298482245,57.601837298482245,66.21617481767026,66.21617481767026,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,85.11679627126202,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942,94.02326625757942
