,Population size,Generations,Killed per generation,Offspring number,Tournament size,Gene mutation probability,Enemies,Level,Iterations:,Experiment Name,Execution Time,Migration Rate,Migration Magnitude,Number of subpopulations
0,200,65,40,40,10,0.1,4,2,10,migration_rate_10_migration_magnitude_3,1.460919970870018,10,3,5
