,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,0.6455134285447138,6.067132085946526,10.963650182995348,17.38469323131543,22.854676899212592,28.432738532850955,32.337529593199676,35.468424740104844,37.84814041755256,40.137390608405354,41.60162956967543,44.63726537087311,47.82179148919866,50.392055639741756,52.73913145303003,54.4587635222756,56.57632328029499,59.159522339597586,61.64698799341035,64.60895740995295,65.74424888546099
Trial_2,0.8367654399650312,5.195333393697089,9.896910764496853,16.27228324673726,23.446332580563336,28.108853271077592,34.55623379255024,38.92486604186537,43.21309434772509,48.219630558238606,51.21257321012614,56.161173775720364,59.35002436578296,61.6463446737131,63.75355399692873,65.22348355479541,67.38851764977362,69.5353277880556,70.90387686526991,73.18033222836125,75.23393046434185
Trial_3,-1.3749846450464478,3.44746739446747,7.999638677758059,12.084732211484242,16.430033731331292,20.459268721057743,24.516948416912484,27.470213573014544,30.006887500907688,32.183785165313296,34.86160196881132,38.42953388530308,42.80171409752757,45.921429158688255,48.481941874845916,51.34242396967618,55.03527745531378,57.674224626480246,60.327897122648274,62.529251620913804,64.53114765067012
Trial_4,-0.2665642096039196,4.201738314106887,9.134856989204508,15.151631882754648,23.942558338307155,31.697557972655844,40.36110346024961,48.86695523333589,55.8781133910348,63.78142761197455,69.16690759592737,72.86498954770333,76.48616273944681,79.4131166554577,80.97765564474999,82.28966412145903,83.47793117912298,84.17783388241023,84.72238884161408,85.36480741890908,85.6829578489477
Trial_5,-0.17144233207140439,4.115132166093651,9.444534210854437,15.401149906272899,21.830989498844623,26.183199233937465,32.34739517493153,36.97235160559229,41.355234784158796,47.14043467674138,53.29359564010728,58.044136735761185,63.547842015906745,67.58235016244299,71.72513487284627,73.58457972060289,76.53525021146702,79.41552031741622,80.6922062861398,82.34954858324141,83.31217455841774
Trial_6,-1.222244079919709,2.325617327185073,6.822104920006134,11.862698450423661,16.663890206284712,19.46021438893701,21.724528817975862,22.976204947768025,23.879821266367586,24.339339458080186,25.030565459552964,25.623797161351423,25.92469923902995,26.660760238579396,27.038350077157393,27.414159556356136,28.18725845435729,28.610809444445024,29.413464255453793,30.357571732971017,31.17604772458245
Trial_7,0.2009120433815753,4.574858942932979,9.33159534643504,14.373884845074707,18.23334925864095,20.64092323878132,23.044073079465544,25.032688188706288,27.10569109613903,28.694849866119352,30.708039243080325,32.72527632840698,33.606869167842106,34.99020600685493,35.93807219761692,39.27402582353297,41.36205394864788,44.2033697189813,45.88676549376873,50.32741658335555,54.98143818317618
Trial_8,0.6683309115722055,5.807964704081176,12.357633993519032,20.17337837785634,27.770413614569847,36.14743887691152,45.23926344270909,52.03190487938646,59.69265819308286,66.58456996428755,70.94184350964296,74.8472179889773,76.80711685123792,78.05651399946284,79.99657719244868,81.11670246849076,81.83285102543141,82.50136355379074,83.13286759018587,83.6946537644973,84.43428082887509
Trial_9,-0.7062654249817895,3.2431352345979882,7.7402650138733815,12.940899373112423,17.936069302351534,20.84262739060619,22.54793322912536,22.793812703144336,23.528160544098135,24.21065012040341,25.44696357269976,26.952864513120414,29.516950285004103,31.85032779564078,36.455594781598734,43.4016418745595,48.031374487649174,54.29314181868367,58.824927504585595,62.941285543046796,66.23242049267432
Trial_10,-0.9225976544981468,3.377544125534612,7.790790378422587,12.67205931756559,17.252387092015926,19.986311049890254,22.91106823578014,25.225661971474537,26.40699101279577,27.828811683855726,29.539506766840233,31.19227624075615,32.67549558639129,34.76387069775455,36.33559103204173,38.37708292996574,39.63401552820329,40.648226752453986,42.04937335621226,43.04909185444984,43.86903075958019
