,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6,Generation_7,Generation_8,Generation_9,Generation_10,Generation_11,Generation_12,Generation_13,Generation_14,Generation_15,Generation_16,Generation_17,Generation_18,Generation_19,Generation_20,Generation_21
Trial_1,0.6455134285447138,6.361693856538448,13.418252219302431,18.731829303545112,23.789399990105586,31.234308953024005,37.621616573147826,44.15217312884042,48.847311560393756,52.57171603464161,57.31821239899497,61.369252937181244,65.31896832165803,68.30533260093591,71.27854860428293,72.58489121810649,75.07713318139366,77.05616368751771,79.67670383726414,81.06135025621134,81.69708314309297
Trial_2,0.7285524658858884,5.546596597060338,11.20071737095992,16.603426950734402,21.702577823214664,26.098647615499058,29.936799139787563,34.08324205902499,38.44787833372033,44.3308446570299,49.341121057264715,54.69697009036794,57.971006894423674,60.957012260102545,63.62783402727586,65.64925706975664,67.2438631813133,69.6762122907447,71.26212870175468,72.07782130436107,73.7133635122632
Trial_3,-0.8745632725089624,4.066591708768482,8.8938638347831,13.728820015391932,21.450103724734028,26.868148428175964,32.366401899779106,38.83490476907949,43.23379662727959,48.14430604027572,50.80405603325651,53.10436630378996,55.29902616266465,57.664693012023406,59.498184400447926,61.310154464290136,62.73161829650543,64.09672078508304,66.85160884336211,67.72749362793422,68.83182439516843
Trial_4,0.21765379911162852,6.84632863769305,14.636900352266425,21.049847303779448,28.11150497806547,34.570881893571396,39.547992622401296,43.83040441460255,47.184914715364485,50.75563430994056,54.06552195941978,57.51380890742752,59.91563758587758,62.897428636081,65.8481415871697,67.51242614889712,69.52454385278878,71.87057931799927,74.97597629945076,75.9457017741979,77.72350266938278
Trial_5,-1.1756679621285493,3.27020751262761,8.237286923843252,14.233753238076567,23.992554490815195,32.97062980662183,41.20319050665407,51.03232863719966,59.4061523248011,66.66380142769067,72.20146953033702,76.47174147423696,79.58500821798093,82.681709380998,85.00938435661256,86.70080697834274,87.46411032492688,87.85961058025569,88.0702327954962,88.22686920365396,88.34014157560912
Trial_6,0.2521189981662987,7.02844304068854,16.099524184262258,26.78852399618224,37.36896353786164,47.54383232817585,55.32345439350001,62.28697211201771,67.98246159351056,74.61455214741014,80.0894295095677,82.62106002276607,84.93388898166567,86.28467067510127,86.81231830522093,87.12934108046088,87.42564707972738,87.58105567947663,87.79419724504376,87.96910814411149,88.04886328537913
Trial_7,-0.5464685410785929,4.259254427009081,9.989406372945348,18.046001313498774,24.250623548054236,29.68381160533703,34.177217433653595,37.59919595930182,39.90995053826296,41.711068991798335,43.560462509300706,45.33157108157722,46.85553416926174,47.987825349913294,49.28423467739373,50.97255304843514,53.12903960636088,54.22902465392959,55.89778954114114,57.209305955874854,57.57703559926982
Trial_8,-0.9242078971278063,4.318470498326691,10.31325056647742,16.626874237025376,22.698516122430757,26.25840003387294,27.78755807895579,28.978062521262263,30.38866420905566,30.56627799644576,30.56627799644576,30.56627799644576,30.56627799644576,30.56629987831876,30.56643213995025,30.56649807497166,30.566718056463888,30.567158794030448,30.567620929139622,30.568215808500746,30.568215808500746
Trial_9,-0.327096458375196,4.114799767841393,10.643488655957317,17.517389382232103,26.510480359817343,37.72465629442801,48.05499076556769,60.239975507789104,70.06130054986552,77.47978899783472,82.2493365611165,85.11786260838478,86.97888708899693,87.51737779846579,88.01103686967421,88.25218610197808,88.43234832287901,88.5730688865593,88.71661395475374,88.88562493027868,89.02046392772944
Trial_10,0.002023578259455263,3.8878071670352328,7.740408512975343,12.553859964431508,18.951402393084827,25.982319682503366,34.95858909166463,42.147232632569256,49.20977491360243,54.73352866841523,60.71183569592643,64.81133907621017,68.08511432731306,71.46998215680577,74.19142791972904,76.55661040793834,78.70998773615143,80.7664667192259,81.9158454177181,82.89579952315117,83.4319783591024
